generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
75,352,6.605207523490133e-06,9.727621261128146e-06,8.072631729904194e-06,5.685206649984925e-07
76,360,6.605207523490133e-06,9.860345607056444e-06,8.06319247549451e-06,5.506873023856078e-07
77,362,6.699733953322476e-06,9.860345607056444e-06,8.050435957460996e-06,5.390721629873377e-07
78,347,6.699733953322476e-06,9.860345607056444e-06,8.021391253407119e-06,5.788580352103239e-07
79,350,6.759293898776838e-06,9.860345607056444e-06,8.001766798862992e-06,5.750489806059328e-07
80,339,6.759293898776838e-06,9.860345607056444e-06,8.002897656085249e-06,5.813359663463397e-07
81,365,6.615026233850689e-06,9.860345607056444e-06,8.027474304325443e-06,5.713115898632013e-07
82,358,6.615026233850689e-06,9.860345607056444e-06,8.069783144882375e-06,5.878281533666082e-07
83,347,6.615026233850689e-06,9.860345607056444e-06,8.052490487493738e-06,6.078226156415139e-07
84,364,6.7322452982153415e-06,9.860345607056444e-06,8.072847441406443e-06,5.879520838296683e-07
85,341,6.72894746189417e-06,9.860345607056444e-06,8.125014338645308e-06,5.758597502663303e-07
86,360,6.881571886364743e-06,9.511768498477284e-06,8.11455314384364e-06,5.455588230562755e-07
87,352,6.881571886364743e-06,9.511768498477284e-06,8.108539286277726e-06,5.192282429516406e-07
88,351,6.616195902740163e-06,9.511768498477284e-06,8.109670553696763e-06,5.176203129492286e-07
89,361,6.614350732312481e-06,9.654667915414265e-06,8.111847426959274e-06,5.400603500082067e-07
90,351,6.780991529060959e-06,9.654667915414265e-06,8.097182400953994e-06,5.595486095542385e-07
91,351,6.513361346331769e-06,9.8779373030657e-06,8.129502148931912e-06,5.935728383435783e-07
92,358,6.513361346331769e-06,9.8779373030657e-06,8.111705592719546e-06,6.19641633263041e-07
93,359,6.513361346331769e-06,9.8779373030657e-06,8.186258979841239e-06,6.324902150292628e-07
94,357,6.513361346331769e-06,9.8779373030657e-06,8.144466898724908e-06,6.1421303239072e-07
95,358,6.663482716199589e-06,9.8779373030657e-06,8.194188059869912e-06,5.626519941762516e-07
96,363,6.8539278304849e-06,9.661513976004741e-06,8.225325579998944e-06,5.571152756179805e-07
97,355,6.774290262040126e-06,9.91424403522276e-06,8.218111826816873e-06,5.594230447313764e-07
98,363,6.914502484873705e-06,9.659418418628138e-06,8.170487781002562e-06,5.525221323276576e-07
99,358,6.969756084317319e-06,9.623528872739938e-06,8.168446701508506e-06,5.230998969785782e-07
100,348,6.741769446545685e-06,9.623528872739938e-06,8.17874044357874e-06,5.258980160507127e-07
101,352,6.741769446545685e-06,9.623528872739938e-06,8.200709516897755e-06,5.266021743902145e-07
102,356,6.741769446545685e-06,9.623528872739938e-06,8.22238589928817e-06,5.295213096251123e-07
103,361,6.644481051091891e-06,9.875800571039836e-06,8.183204353223075e-06,5.889025125206243e-07
104,358,6.6274343812373034e-06,1.0378422582577983e-05,8.143381066737562e-06,5.863080503293727e-07
105,368,6.6274343812373034e-06,9.875800571039836e-06,8.120807661091385e-06,5.59788903184723e-07
106,352,6.741769446545685e-06,9.875800571039836e-06,8.10966260215193e-06,5.420980108239581e-07
107,345,6.741769446545685e-06,9.875800571039836e-06,8.129165677836228e-06,5.580690428441835e-07
108,365,6.741769446545685e-06,9.875800571039836e-06,8.19212036148256e-06,6.033518546308434e-07
109,346,6.741769446545685e-06,9.875800571039836e-06,8.157484424286082e-06,5.909593992105371e-07
110,345,6.795812810323483e-06,1.0108368829432201e-05,8.180272987389864e-06,6.037700479856838e-07
111,358,6.795812810323483e-06,1.0108368829432201e-05,8.254650545684551e-06,6.272715131305352e-07
112,358,6.795812810323483e-06,1.0108368829432201e-05,8.27296529004943e-06,5.981330931456074e-07
113,360,6.795812810323483e-06,1.0108368829432201e-05,8.273350407887694e-06,6.194255526238701e-07
114,358,6.795812810323483e-06,1.0108368829432201e-05,8.333258896660696e-06,6.253937814442576e-07
115,362,6.795812810323483e-06,1.0398078686627153e-05,8.327215396131885e-06,6.415665514646762e-07
116,352,6.543518477375418e-06,1.0398078686627153e-05,8.366501425840965e-06,7.025173006533614e-07
117,347,6.741922611613936e-06,1.0398078686627153e-05,8.394043907259115e-06,7.183630923491092e-07
118,345,6.6274534832920675e-06,1.0946637916084702e-05,8.49749364968407e-06,7.876201732521079e-07
119,363,6.533664857555771e-06,1.0458256268561143e-05,8.489130872655838e-06,8.137247938986645e-07
120,362,6.399305729434573e-06,1.0458256268561143e-05,8.481201635622076e-06,8.433182868655702e-07
121,356,6.399305729434573e-06,1.0789383056747612e-05,8.513059359330105e-06,7.964638328990396e-07
122,368,6.670432203929091e-06,1.0458256268561143e-05,8.497248406869337e-06,7.820685821689983e-07
123,363,6.651080777609231e-06,1.0542658822114053e-05,8.547607490171333e-06,7.628686251601822e-07
124,369,6.651080777609231e-06,1.0542658822114053e-05,8.566114835707462e-06,7.872473739832949e-07
125,346,6.821783137525739e-06,1.0542658822114053e-05,8.537554142739213e-06,7.695452578756739e-07
126,349,6.705415540157227e-06,1.0490302097200418e-05,8.541523269432049e-06,7.891877359452202e-07
127,356,6.807449529657512e-06,1.0490302097200418e-05,8.538262892324331e-06,8.143865486811738e-07
128,357,6.80010924223891e-06,1.0490302097200418e-05,8.562189101820007e-06,7.618160926216073e-07
129,355,6.80010924223891e-06,1.0681131725195833e-05,8.504711788763467e-06,7.629536143164376e-07
130,354,6.717703476430019e-06,1.0551001241223127e-05,8.456896933437744e-06,7.802170457536165e-07
131,372,6.763258317167186e-06,1.0366675079345325e-05,8.397457959273764e-06,7.509292827188742e-07
132,361,6.840522557591962e-06,1.0366675079345325e-05,8.414959569185132e-06,7.683650764902201e-07
133,356,7.009958294943415e-06,1.0765175392353044e-05,8.447036399559372e-06,7.599790039909287e-07
134,355,7.017445608703728e-06,1.0765175392353044e-05,8.526845380216347e-06,7.703986747503433e-07
135,343,6.607865502750434e-06,1.0765175392353044e-05,8.545027504151436e-06,7.860013133523557e-07
136,349,6.607865502750434e-06,1.0214441386826095e-05,8.547481626040978e-06,7.818883897602745e-07
137,335,6.607865502750434e-06,1.0214441386826095e-05,8.591610428205412e-06,8.023653673032449e-07
138,358,6.607865502750434e-06,1.0214441386826095e-05,8.559747812741097e-06,7.616398491654112e-07
139,351,6.607865502750434e-06,1.0214441386826095e-05,8.484095975167286e-06,7.377741097328884e-07
140,354,6.625733647547219e-06,1.009838215494105e-05,8.470332824219006e-06,7.11326448228836e-07
141,369,6.625733647547219e-06,1.0150659241720822e-05,8.378824211721107e-06,6.947447050219162e-07
142,358,6.625733647547219e-06,1.0122760393848382e-05,8.353157352754673e-06,6.856884366151482e-07
143,363,6.657848741604383e-06,1.040414862295611e-05,8.37642767491154e-06,6.955785178764865e-07
144,350,6.893798009521752e-06,1.040414862295611e-05,8.432256710009178e-06,6.986894713199395e-07
145,356,6.868393564516394e-06,1.0704104483277122e-05,8.409244686517628e-06,7.069421772770621e-07
146,363,6.90270457195153e-06,1.040414862295611e-05,8.387572796572305e-06,6.805662180833288e-07
147,366,6.962284998892913e-06,1.0073486221805333e-05,8.368431665146297e-06,6.725938193912401e-07
148,358,6.466829004840469e-06,1.02087075167233e-05,8.324872067507598e-06,6.944889454807698e-07
149,376,6.466829004840469e-06,9.876834136276676e-06,8.31373483495974e-06,7.121352517134825e-07
150,362,6.959573632091817e-06,9.863321415853319e-06,8.298708411426031e-06,6.766908358991282e-07
151,359,6.898243264773326e-06,1.0176196416240203e-05,8.341168637292719e-06,6.807287460719489e-07
152,358,6.727784168068509e-06,1.0249509446303358e-05,8.350956383011488e-06,6.803458826762032e-07
153,352,6.989467150072291e-06,1.0263642280309863e-05,8.378511753829765e-06,6.411596175737029e-07
154,374,6.784005931760717e-06,1.0263642280309863e-05,8.34694003906007e-06,6.664479241264614e-07
155,362,6.784005931760717e-06,1.0263642280309863e-05,8.329370923965236e-06,6.859664474853128e-07
156,359,6.829654685064259e-06,1.0328590168693048e-05,8.38667529444494e-06,6.991669287537944e-07
157,352,6.862834030355421e-06,1.0328590168693048e-05,8.373619954352012e-06,6.781186003104567e-07
158,366,6.836354681965355e-06,1.0263642280309863e-05,8.348176994192203e-06,6.823300142120863e-07
159,351,6.934062932095914e-06,1.0263642280309863e-05,8.433253340703124e-06,7.012685635801722e-07
160,356,7.005715078142862e-06,1.0263642280309863e-05,8.462192745786221e-06,6.718360036794977e-07
161,350,6.880747166830942e-06,1.0263642280309863e-05,8.47509847525084e-06,6.801282261182955e-07
162,365,6.778740946131687e-06,1.0360139723846866e-05,8.463254152864781e-06,7.220807202008456e-07
163,355,6.891519222915162e-06,1.0360139723846866e-05,8.454240520726351e-06,7.416830263064432e-07
164,361,6.886359375901807e-06,1.0263642280309863e-05,8.465969663765338e-06,7.300786239035479e-07
165,353,6.886359375901807e-06,1.0405091130307852e-05,8.475763333190173e-06,7.184865719753106e-07
166,371,6.692703219106444e-06,1.0263642280309863e-05,8.460173983548373e-06,6.870620204283785e-07
167,360,6.692703219106444e-06,1.0283714245674054e-05,8.41129630573207e-06,6.590731266990649e-07
168,348,6.692703219106444e-06,1.0263642280309863e-05,8.442900347851048e-06,6.863683163918895e-07
169,356,6.518547886049035e-06,1.0453069656112109e-05,8.421694721413951e-06,7.055287003439642e-07
170,355,6.518547886049035e-06,1.0538757767889315e-05,8.469670750843194e-06,7.219987540784854e-07
171,346,6.825166563192617e-06,1.0538757767889315e-05,8.542013199384521e-06,6.93626454975112e-07
172,352,6.648928703067864e-06,1.0326539093887968e-05,8.458513298611898e-06,7.171855189111008e-07
173,360,6.648928703067864e-06,1.0326539093887968e-05,8.454436376155623e-06,7.123868781109759e-07
174,355,6.7134410947546845e-06,1.026794996774904e-05,8.481461409234004e-06,7.00670555305385e-07
175,359,6.7134410947546845e-06,1.026794996774904e-05,8.492933017819679e-06,6.985672919563963e-07
176,360,6.701428687521814e-06,1.026794996774904e-05,8.495007199811113e-06,6.808986757814931e-07
177,369,6.797859918966781e-06,1.026794996774904e-05,8.486674219007924e-06,7.109610815889755e-07
178,346,6.9143744809207434e-06,1.0503543269640272e-05,8.538053676006016e-06,7.273255288114385e-07
179,360,6.932791900923793e-06,1.026794996774904e-05,8.554678571025169e-06,7.231599572962516e-07
180,363,6.644955570611415e-06,1.026794996774904e-05,8.571305901269847e-06,7.237892912887938e-07
181,353,6.243609676717854e-06,1.026794996774904e-05,8.467616309351813e-06,7.261956810038737e-07
182,358,6.243609676717854e-06,1.0830854498921653e-05,8.454995593691016e-06,7.121554718552856e-07
183,355,6.243609676717854e-06,1.0830854498921653e-05,8.478707453329982e-06,7.273257232935012e-07
184,368,6.243609676717854e-06,1.0830854498921653e-05,8.575989780873672e-06,7.587811380016544e-07
185,357,6.243609676717854e-06,1.0830854498921653e-05,8.497847361339102e-06,7.287898020373452e-07
186,347,6.511526825284133e-06,1.0830854498921653e-05,8.45901017838039e-06,7.381244777569017e-07
187,360,6.511526825284133e-06,1.0830854498921653e-05,8.502680657462274e-06,7.719072988027706e-07
188,360,6.582508302717197e-06,1.0830854498921653e-05,8.527938099244198e-06,7.69990401988413e-07
189,356,6.6519271503520415e-06,1.0830854498921653e-05,8.505113476511773e-06,7.571036465932616e-07
190,358,6.824448836972529e-06,1.0830854498921653e-05,8.526428378264938e-06,7.073313840535948e-07
191,344,6.83424905602183e-06,1.0455592379234574e-05,8.529722124043736e-06,6.863596346633636e-07
192,348,6.779026862360806e-06,1.0424892611439487e-05,8.539302645464414e-06,7.04565161735448e-07
193,354,6.426979132807886e-06,1.0264437562599095e-05,8.475539497553632e-06,7.056907696819429e-07
194,357,6.426979132807886e-06,1.0267702245129175e-05,8.477926215659926e-06,7.366578399911373e-07
195,348,6.779026862360806e-06,1.0395416511450807e-05,8.423466997364819e-06,7.02672392958823e-07
196,350,6.779026862360806e-06,1.0395416511450807e-05,8.45306399688355e-06,7.477748102280574e-07
197,339,6.7851241731881006e-06,1.0395416511450807e-05,8.47713486060493e-06,8.03964922561556e-07
198,363,6.731376254729411e-06,1.0395416511450807e-05,8.53273208940749e-06,8.274938189769159e-07
199,357,6.515501101223564e-06,1.0577908760644619e-05,8.574235498384553e-06,8.422418197393049e-07
200,361,6.718078387306757e-06,1.0577908760644619e-05,8.599205373637481e-06,8.283951885868554e-07
201,354,6.718078387306757e-06,1.0577908760644619e-05,8.550337957399122e-06,8.461199739855639e-07
202,349,6.5493282749128576e-06,1.0395416511450807e-05,8.485524536517402e-06,8.549705978228024e-07
203,336,6.5493282749128576e-06,1.0264437562599095e-05,8.47769339649286e-06,8.28990699852296e-07
204,365,6.700295046550379e-06,1.0264437562599095e-05,8.511521871669087e-06,8.505060213261425e-07
205,351,6.62763998319266e-06,1.0246745582294454e-05,8.546024006770246e-06,8.219180861913484e-07
206,353,6.62763998319266e-06,1.0246745582294454e-05,8.508723604562151e-06,8.037202356652711e-07
207,361,6.62763998319266e-06,1.0172988170589482e-05,8.478675967170465e-06,7.861347705206364e-07
208,359,6.62763998319266e-06,1.0172988170589482e-05,8.409611317372808e-06,7.613317762089285e-07
209,354,6.62763998319266e-06,1.0209307634444108e-05,8.41603798251118e-06,7.772470600078859e-07
210,348,6.742462459779365e-06,1.052540309033241e-05,8.44431022180705e-06,7.836788734261253e-07
211,369,6.547306010479138e-06,1.0209307634444108e-05,8.46035589654869e-06,7.885656792960815e-07
212,362,6.466823285961007e-06,1.0209307634444108e-05,8.489624985952701e-06,7.845772911744435e-07
213,354,6.466823285961007e-06,1.0209307634444108e-05,8.444543292959743e-06,7.311474753036678e-07
214,357,6.466823285961007e-06,1.01391818396577e-05,8.42911117444244e-06,7.122058421357948e-07
215,357,6.466823285961007e-06,1.0248581947110663e-05,8.413301440364942e-06,7.670008682258895e-07
216,353,6.418057776987054e-06,1.0248581947110663e-05,8.408239691009462e-06,7.427466566172628e-07
217,362,6.608652417593804e-06,1.0248581947110663e-05,8.419715508771227e-06,7.60932161068615e-07
218,355,6.608652417593804e-06,1.0248581947110663e-05,8.499779526062011e-06,7.583338752878921e-07
219,351,6.608652417593804e-06,1.0248581947110663e-05,8.520310111381795e-06,7.429974581792033e-07
220,361,6.608652417593804e-06,1.0248581947110663e-05,8.449415302603766e-06,7.493588609039893e-07
221,347,6.901909135092076e-06,1.0248581947110663e-05,8.446692843481284e-06,7.206912676841397e-07
222,354,6.437715130759321e-06,1.0317439057722492e-05,8.424362660235028e-06,6.915077616963934e-07
223,365,6.792434541574191e-06,1.0336273090218945e-05,8.465854122048371e-06,6.903014479185472e-07
224,368,6.792434541574191e-06,1.0336273090218945e-05,8.479512861630181e-06,6.903627833984397e-07
225,349,7.036918483064503e-06,1.0450800373496723e-05,8.54774037624238e-06,7.034663649005732e-07
226,353,6.6804730406208195e-06,1.0450800373496723e-05,8.505348549783639e-06,7.47744955098173e-07
227,362,6.6804730406208195e-06,1.0450800373496723e-05,8.536444432556193e-06,7.501217173388686e-07
228,364,6.6804730406208195e-06,1.0252767375524049e-05,8.516156185317727e-06,7.457679525707866e-07
229,356,6.6804730406208195e-06,1.0036140697112515e-05,8.47095788550246e-06,7.361454159032935e-07
230,345,6.6804730406208195e-06,1.0061308390475002e-05,8.41443317687331e-06,7.282717840773787e-07
231,353,6.6804730406208195e-06,1.0066921990872987e-05,8.393593222925592e-06,7.432310595733955e-07
232,359,6.393830289293901e-06,1.0066921990872987e-05,8.38284215566046e-06,7.479719731281366e-07
233,350,6.641517925308058e-06,9.936278047752985e-06,8.433764320179439e-06,7.550181156064927e-07
234,339,6.641517925308058e-06,1.0146866741490717e-05,8.492019152933596e-06,7.514166538024447e-07
235,352,6.6804730406208195e-06,1.0004847411450877e-05,8.482882156735494e-06,7.249696476607182e-07
236,359,6.616164489856927e-06,9.942028139275868e-06,8.45980038149585e-06,7.023797372603504e-07
237,352,6.598495085025394e-06,1.0265770752558723e-05,8.412034022715248e-06,7.042383718621795e-07
238,346,6.382531466832723e-06,1.0265770752558723e-05,8.353113928364555e-06,6.802960482703346e-07
239,360,6.382531466832723e-06,9.942028139275868e-06,8.396188764986532e-06,6.551776030205966e-07
240,365,6.382531466832723e-06,1.0177678314748316e-05,8.359602653186014e-06,6.537479679276108e-07
241,366,6.382531466832723e-06,9.812372695312085e-06,8.420914359191581e-06,6.315436333158699e-07
242,357,6.382531466832723e-06,9.991033305311726e-06,8.383507879807452e-06,6.206407455157669e-07
243,351,6.382531466832723e-06,1.0045933276550625e-05,8.402963170827737e-06,6.39940613123353e-07
244,343,6.819465810636876e-06,1.0045933276550625e-05,8.411323560760046e-06,6.266460092738124e-07
245,355,6.9671625173790196e-06,9.812372695312085e-06,8.353410934165293e-06,5.982998305498551e-07
246,361,6.8404631258394e-06,9.812372695312085e-06,8.333046433983267e-06,6.34270246257622e-07
247,361,6.73489182672547e-06,1.0251273801056039e-05,8.33815454446583e-06,6.344361828608773e-07
248,359,6.836168738324731e-06,1.0251273801056039e-05,8.306006820346505e-06,6.222440601103519e-07
249,341,6.91102720384833e-06,1.0098760217041266e-05,8.287687854832626e-06,6.18311349737648e-07
250,347,6.6187023938699015e-06,1.0184628229160128e-05,8.33707817553389e-06,6.470626497500183e-07
251,360,6.655829342746964e-06,1.0205623069746167e-05,8.331038349540928e-06,6.855723089732461e-07
252,352,6.564840221847449e-06,1.0205623069746167e-05,8.36068956578761e-06,7.265018792893924e-07
253,347,6.641244796453532e-06,1.0473505026104223e-05,8.398912880789012e-06,7.285211734414459e-07
254,357,6.8010044956946455e-06,1.0473505026104223e-05,8.400168139002352e-06,7.005976979888077e-07
255,351,6.608943928832928e-06,1.0184628229160128e-05,8.38310970127847e-06,6.882946332749707e-07
256,357,6.608943928832928e-06,1.0176335922899456e-05,8.375672599921895e-06,7.195887365857271e-07
257,357,6.78081780349408e-06,1.0129321068079045e-05,8.430916163310539e-06,7.023623890975398e-07
258,352,6.78081780349408e-06,1.0130905836973435e-05,8.414790901375673e-06,6.807410054986978e-07
259,361,6.269349584554738e-06,1.0130905836973435e-05,8.446819381443614e-06,6.511161768437643e-07
260,351,6.7919523048305354e-06,1.0130905836973435e-05,8.470689451494895e-06,6.690785152910984e-07
261,336,6.803954717597712e-06,1.0381554974381273e-05,8.4991674528673e-06,6.812910770845591e-07
262,355,6.803954717597712e-06,1.045160795907194e-05,8.518776263038e-06,6.834601618831996e-07
263,358,6.803954717597712e-06,1.0631243017170091e-05,8.52938154651738e-06,7.045153110288154e-07
264,349,6.940620515128742e-06,1.0631243017170091e-05,8.533588187140379e-06,7.079728741699651e-07
265,363,6.945043938925981e-06,1.0631243017170091e-05,8.484982428606539e-06,6.931532279910832e-07
266,357,6.731120332592203e-06,1.0631243017170091e-05,8.48661885668278e-06,6.780345888255419e-07
267,356,6.676460835099894e-06,1.0206943239021713e-05,8.445700348986903e-06,6.690350994088954e-07
268,341,6.725733182451016e-06,1.0206943239021713e-05,8.472995104207055e-06,6.577073309422818e-07
269,352,6.725733182451016e-06,1.0130905836973435e-05,8.445022821299578e-06,6.533989936528522e-07
270,363,6.738784447480801e-06,9.89325506626668e-06,8.430183507156038e-06,6.174388174649863e-07
271,351,6.738784447480801e-06,9.89325506626668e-06,8.470938430205618e-06,6.212832155648023e-07
272,364,6.738784447480801e-06,1.0516916677291583e-05,8.466967822730142e-06,6.521418864020848e-07
273,367,6.738784447480801e-06,1.0516916677291583e-05,8.493518391279747e-06,6.673126615364273e-07
274,352,6.773699075228198e-06,1.0026259631206371e-05,8.493078036969737e-06,6.91782281142392e-07
275,368,6.661411383506648e-06,1.02448821527537e-05,8.462166648145437e-06,7.437923768386276e-07
276,370,6.611314501574997e-06,1.016104141129288e-05,8.395308024166337e-06,6.976481237147532e-07
277,356,6.611314501574997e-06,9.972836165580332e-06,8.428140536048413e-06,6.895644187661394e-07
278,346,6.622762075795102e-06,9.972836165580332e-06,8.481456596371356e-06,7.027248636537493e-07
279,355,6.710226873133169e-06,1.0405559173447484e-05,8.495037403582506e-06,7.042767820196724e-07
280,362,6.710226873133169e-06,1.0405559173447484e-05,8.494203313164712e-06,6.987521360712521e-07
281,355,6.617896931953618e-06,1.0405559173447484e-05,8.422998201163764e-06,7.115588118161174e-07
282,360,6.6317461883592985e-06,1.0405559173447484e-05,8.46004640236395e-06,7.38495307167013e-07
283,356,6.7478940388260816e-06,1.0405559173447484e-05,8.533906549791733e-06,7.21640678469752e-07
284,350,6.888247853466147e-06,1.0405559173447484e-05,8.535733642605527e-06,7.203348182354821e-07
285,339,6.888247853466147e-06,1.0405559173447484e-05,8.560400756927978e-06,7.051418244055329e-07
