generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
38,345,5.703148350688952e-06,7.641729308035692e-06,7.0874705725683615e-06,4.764048719762587e-07
39,344,5.9219388633359215e-06,7.728841508174435e-06,7.126925993331296e-06,4.6188907653120755e-07
40,352,5.938163980257695e-06,7.642461950042789e-06,7.152410834568867e-06,4.3810738370152156e-07
41,344,5.938163980257695e-06,7.642461950042789e-06,7.200662640791526e-06,4.0485582292699786e-07
42,333,5.982336880058923e-06,7.642461950042789e-06,7.224818017455949e-06,3.912176570763311e-07
43,352,5.992409619899227e-06,7.641729308035692e-06,7.2346992536827646e-06,3.703014404095075e-07
44,336,5.992409619899227e-06,7.641729308035692e-06,7.252557323778966e-06,3.5915950460367154e-07
45,337,5.705825928890976e-06,7.641729308035692e-06,7.244193579317707e-06,3.727932345486205e-07
46,336,5.5139239942476016e-06,7.641729308035692e-06,7.245856263793784e-06,3.8715719526614826e-07
47,365,5.8046354295048324e-06,7.641729308035692e-06,7.2385315054183755e-06,3.880855836301975e-07
48,325,5.8046354295048324e-06,7.641729308035692e-06,7.24753112159151e-06,3.926154959105739e-07
49,330,5.8046354295048324e-06,7.641729308035692e-06,7.235824991643604e-06,4.1842839826776584e-07
50,347,5.8046354295048324e-06,7.641729308035692e-06,7.2777853231447726e-06,3.744355824499275e-07
51,339,5.9019032984205375e-06,7.641729308035692e-06,7.2873439908094274e-06,3.653809852697843e-07
52,339,5.842381794424423e-06,7.641729308035692e-06,7.2602168482254316e-06,3.9126090704741307e-07
53,347,5.842381794424423e-06,7.64115860772763e-06,7.252302803571515e-06,3.95394183766657e-07
54,340,5.9019032984205375e-06,7.64115860772763e-06,7.260007589655842e-06,3.7081237471596583e-07
55,352,5.907420355925063e-06,7.64115860772763e-06,7.274505421047487e-06,3.652765152271276e-07
56,337,5.907420355925063e-06,7.747972562145422e-06,7.285740249840855e-06,3.7149192405170346e-07
57,336,5.9076933149316645e-06,7.747972562145422e-06,7.293050715590471e-06,3.7577133923139545e-07
58,350,6.128027622184513e-06,7.747972562145422e-06,7.321007908927428e-06,3.4789244833050417e-07
59,325,6.3904766627335164e-06,7.747972562145422e-06,7.329550918666183e-06,3.209897467218169e-07
60,359,5.662305266848051e-06,7.747972562145422e-06,7.362028115690208e-06,3.13058826119504e-07
61,347,6.3904766627335164e-06,7.747972562145422e-06,7.381773933503427e-06,3.004439048167112e-07
62,335,5.9479687205852105e-06,7.747972562145422e-06,7.3737580114552555e-06,3.0886383706274955e-07
63,346,5.9479687205852105e-06,7.747972562145422e-06,7.372973577485615e-06,3.1731503223546803e-07
64,348,5.9479687205852105e-06,7.747972562145422e-06,7.3730436324181745e-06,3.11672707967286e-07
65,340,5.9479687205852105e-06,7.747972562145422e-06,7.374857278243472e-06,3.016917440585552e-07
66,338,5.9479687205852105e-06,7.747972562145422e-06,7.352907789510597e-06,2.9965835863608114e-07
67,344,5.707129484672003e-06,7.77764844783133e-06,7.3358037111903695e-06,3.270414784032259e-07
68,335,5.707129484672003e-06,7.77764844783133e-06,7.3525097839744605e-06,3.188527846662023e-07
69,326,5.9479687205852105e-06,7.77764844783133e-06,7.3823505568191084e-06,2.740893051796705e-07
70,327,5.847390914729138e-06,7.77764844783133e-06,7.354536707575166e-06,3.0010854906937987e-07
71,342,5.847390914729138e-06,7.779694343209696e-06,7.327572038810772e-06,3.3933944202837323e-07
72,356,6.310640997361695e-06,7.779694343209696e-06,7.324851548152732e-06,3.26385702893103e-07
73,328,6.263171591962496e-06,7.779694343209696e-06,7.345155756601351e-06,3.2941266487726e-07
74,316,6.263171591962496e-06,7.779694343209696e-06,7.335225219245776e-06,3.4307912762881395e-07
75,331,6.263171591962496e-06,7.779694343209696e-06,7.351043399732883e-06,3.2550041690725924e-07
76,348,5.6579966395816025e-06,7.779694343209696e-06,7.375368279947847e-06,3.224055497106608e-07
77,340,6.3317146326916714e-06,7.747972562145422e-06,7.370854963459883e-06,3.0650702855232607e-07
78,343,6.401672826649368e-06,7.747972562145422e-06,7.387189526606193e-06,3.048620237877743e-07
79,345,5.884157109375941e-06,7.751299762750652e-06,7.392573612299854e-06,3.126185063940932e-07
80,353,6.271414017681398e-06,7.751299762750652e-06,7.41507063698464e-06,2.943258674711864e-07
81,336,5.94349247808532e-06,7.751299762750652e-06,7.412246176622194e-06,3.149626122600238e-07
82,329,5.94349247808532e-06,7.751299762750652e-06,7.427371396501141e-06,2.9994953662407195e-07
83,345,5.94349247808532e-06,7.751299762750652e-06,7.418176262129906e-06,3.33767653801199e-07
84,341,5.94349247808532e-06,7.751299762750652e-06,7.412095681255541e-06,3.4192042916437606e-07
85,345,5.94349247808532e-06,7.751299762750652e-06,7.427499455908153e-06,3.6784633218395664e-07
86,343,5.94349247808532e-06,8.079609861175898e-06,7.3992100263072764e-06,3.8670285297857013e-07
87,366,5.94349247808532e-06,7.751299762750652e-06,7.418050847445967e-06,3.657236718593621e-07
88,345,5.94349247808532e-06,7.751299762750652e-06,7.422826820486409e-06,3.774091197181059e-07
89,366,5.94349247808532e-06,7.751299762750652e-06,7.447357768877549e-06,3.474867279147526e-07
90,346,5.94349247808532e-06,7.751299762750652e-06,7.461841577106303e-06,3.4693184596496785e-07
91,360,5.94349247808532e-06,7.751299762750652e-06,7.465990554142693e-06,3.3478844083624e-07
92,351,5.713035779898611e-06,7.751299762750652e-06,7.468488908613333e-06,3.54665652541695e-07
93,339,5.882876702415402e-06,7.751299762750652e-06,7.452887259062757e-06,3.8270533463303286e-07
94,342,5.94349247808532e-06,7.751299762750652e-06,7.493329430241077e-06,3.443443692449794e-07
95,332,5.94349247808532e-06,7.751299762750652e-06,7.517450622204292e-06,3.0941259576002155e-07
96,335,5.94349247808532e-06,7.751299762750652e-06,7.53396807771864e-06,2.90970328916551e-07
97,339,5.94349247808532e-06,7.751299762750652e-06,7.555010193301869e-06,2.6914712340547694e-07
98,347,6.312050537299833e-06,7.751299762750652e-06,7.569210978596233e-06,2.283024272869779e-07
99,346,6.217775819429769e-06,7.751299762750652e-06,7.5607457021232385e-06,2.5433206527168836e-07
100,338,6.217775819429769e-06,7.751299762750652e-06,7.553667600112011e-06,2.703189389663855e-07
101,332,6.312050537299833e-06,7.751299762750652e-06,7.559679054532208e-06,2.4385648964926477e-07
102,341,5.983431780877267e-06,7.751299762750652e-06,7.572904457908668e-06,2.350361206219158e-07
103,335,5.983431780877267e-06,7.751299762750652e-06,7.569729353581138e-06,2.3345212627795548e-07
104,331,5.8372632426729536e-06,7.751299762750652e-06,7.543727084933143e-06,2.846074929989217e-07
105,345,5.983431780877267e-06,7.751299762750652e-06,7.561481891061412e-06,2.577535040310571e-07
106,342,6.490811455184639e-06,7.763525773118033e-06,7.570100082391301e-06,2.3646071980565208e-07
107,339,6.347168174937701e-06,7.763525773118033e-06,7.577324156748795e-06,2.1433229368743478e-07
108,345,6.347168174937701e-06,7.763525773118033e-06,7.567774761758053e-06,2.2531444785104837e-07
109,350,6.347168174937701e-06,7.763525773118033e-06,7.56300881259023e-06,2.3915284968145096e-07
110,360,6.308285291607385e-06,7.790410712690105e-06,7.543186728302167e-06,2.7996105244361707e-07
111,330,5.887110339956644e-06,7.790410712690105e-06,7.542040363482396e-06,2.941699630576138e-07
112,353,6.117638072784944e-06,7.790410712690105e-06,7.539695598745298e-06,2.9812417872558683e-07
113,323,6.117638072784944e-06,7.790410712690105e-06,7.535656431826851e-06,3.203075494214373e-07
114,342,6.117638072784944e-06,7.930935565809269e-06,7.5093537741810565e-06,3.513631764209758e-07
115,339,5.593776603251158e-06,7.999059631468414e-06,7.533382703306648e-06,3.217241281790762e-07
116,350,5.593776603251158e-06,7.999059631468414e-06,7.543417712630526e-06,3.112655927991178e-07
117,332,6.308285291607385e-06,7.999059631468414e-06,7.5238546609989444e-06,3.1578345812080245e-07
118,343,6.308285291607385e-06,7.999059631468414e-06,7.547257766919341e-06,2.9352329743003386e-07
119,339,6.308285291607385e-06,7.999059631468414e-06,7.553378326134285e-06,2.833331974768606e-07
120,355,6.308285291607385e-06,7.999059631468414e-06,7.538852420060888e-06,3.066346886417919e-07
121,344,6.052616327997197e-06,7.805348157474502e-06,7.543713430718523e-06,2.9427418031163975e-07
122,350,6.022271124205929e-06,7.751299762750652e-06,7.548463715860586e-06,3.0120591611474585e-07
123,336,6.052616327997197e-06,7.751299762750652e-06,7.5858748309373665e-06,2.372752539677157e-07
124,353,6.052616327997197e-06,7.751299762750652e-06,7.587056017702964e-06,2.2919039705628183e-07
125,334,6.052616327997197e-06,7.751299762750652e-06,7.5958623634852325e-06,2.3007167877382904e-07
126,342,6.052616327997197e-06,7.751299762750652e-06,7.584440850100786e-06,2.5864366411512464e-07
127,342,5.813670424738163e-06,7.751299762750652e-06,7.583588227915272e-06,2.741502318497952e-07
128,333,6.052616327997197e-06,7.751299762750652e-06,7.5928995866363265e-06,2.508695866904547e-07
129,342,6.253771790105841e-06,7.751299762750652e-06,7.596805695673418e-06,2.2754215831699544e-07
130,324,6.3862149522916055e-06,7.850458529348706e-06,7.59710968942747e-06,2.1921696089277054e-07
131,345,5.888042604674494e-06,7.850458529348706e-06,7.604186980326665e-06,2.272172299124493e-07
132,340,5.888042604674494e-06,7.751299762750652e-06,7.593055991694212e-06,2.528503488031638e-07
133,345,5.888042604674494e-06,7.751299762750652e-06,7.594910955906652e-06,2.5076263483444543e-07
134,348,5.888042604674494e-06,7.751299762750652e-06,7.59550063438778e-06,2.4751469932198096e-07
135,320,6.29690090991581e-06,7.751299762750652e-06,7.5948630214539685e-06,2.3042927284912934e-07
136,336,6.262172411751082e-06,7.751299762750652e-06,7.591607530302784e-06,2.3632360725197557e-07
137,357,5.822328596452843e-06,7.751299762750652e-06,7.558290235007883e-06,3.125197370815567e-07
138,326,6.190631508451106e-06,7.751299762750652e-06,7.558874506834413e-06,2.9630806897683155e-07
139,336,6.190631508451106e-06,7.751299762750652e-06,7.567873579072483e-06,2.8069152694089885e-07
140,335,6.190631508451106e-06,7.751299762750652e-06,7.5685293663005295e-06,2.798055720238456e-07
141,347,6.190631508451106e-06,7.751299762750652e-06,7.605737808054168e-06,2.311400635552192e-07
142,331,6.262172411751082e-06,7.751299762750652e-06,7.612829002420554e-06,2.2707828792094962e-07
143,340,6.262172411751082e-06,7.751299762750652e-06,7.608626075010326e-06,2.406210815465677e-07
144,340,6.262172411751082e-06,7.751299762750652e-06,7.6066587738793725e-06,2.372677000408659e-07
145,343,6.24626360987446e-06,7.751299762750652e-06,7.577386407662217e-06,2.815920981405368e-07
146,332,6.24626360987446e-06,7.751299762750652e-06,7.5767955678350954e-06,2.8481778665825577e-07
147,340,6.262172411751082e-06,7.751299762750652e-06,7.580822347745061e-06,2.6572502304004325e-07
148,329,6.262172411751082e-06,7.758858092819222e-06,7.582221625478583e-06,2.64628631341702e-07
149,323,6.5092788607018605e-06,7.758858092819222e-06,7.611788998898582e-06,2.252067608058039e-07
150,346,6.21545926931883e-06,7.758858092819222e-06,7.602096188507791e-06,2.509068681627451e-07
151,334,6.21545926931883e-06,7.758858092819222e-06,7.584872553060469e-06,2.7534206346489615e-07
152,339,5.753220229549537e-06,7.758858092819222e-06,7.581295663081425e-06,2.955186520927877e-07
153,340,5.660088050471455e-06,7.758858092819222e-06,7.58530436020785e-06,3.030507259114364e-07
154,339,5.660088050471455e-06,7.767198217709196e-06,7.594676729490701e-06,2.8308277580172624e-07
155,337,5.753220229549537e-06,7.767198217709196e-06,7.5781417492572e-06,2.877072514658743e-07
156,348,5.719808342692745e-06,7.767198217709196e-06,7.5755527076847935e-06,3.3136156071327937e-07
157,347,5.719808342692745e-06,7.767198217709196e-06,7.576667149090542e-06,3.1239565088529757e-07
158,346,5.719808342692745e-06,7.767198217709196e-06,7.55255306783707e-06,3.6705893478326646e-07
159,332,5.719808342692745e-06,7.758858092819222e-06,7.558224734670528e-06,3.2207074772079e-07
160,340,5.719808342692745e-06,7.758858092819222e-06,7.5588206605760005e-06,3.216738585781744e-07
161,336,5.719808342692745e-06,7.838819234867295e-06,7.5573430569014895e-06,3.234237761180495e-07
162,336,5.719808342692745e-06,7.838819234867295e-06,7.566654365139088e-06,3.0012639412036393e-07
163,330,5.719808342692745e-06,7.838819234867295e-06,7.55376277325488e-06,3.2194751715855466e-07
164,362,5.719808342692745e-06,7.751299762750652e-06,7.557036426058876e-06,3.223020985621221e-07
165,344,5.719808342692745e-06,7.751299762750652e-06,7.581040218974417e-06,2.9588251559684026e-07
166,350,6.2984142343237244e-06,7.751299762750652e-06,7.5966960048642006e-06,2.769720619587741e-07
167,354,6.2984142343237244e-06,7.807759771674963e-06,7.612797714012349e-06,2.518998700657408e-07
168,342,6.25139673193017e-06,7.751299762750652e-06,7.625272274649029e-06,2.0088126724211839e-07
169,349,5.852825308652985e-06,7.751299762750652e-06,7.633536790583235e-06,2.2487777198005182e-07
170,364,5.852825308652985e-06,7.879056161050493e-06,7.622321108229661e-06,2.7013398699476926e-07
171,338,5.852825308652985e-06,7.751299762750652e-06,7.604202229263596e-06,3.156699632200722e-07
172,344,5.852825308652985e-06,7.751299762750652e-06,7.618912889069878e-06,2.56201059709702e-07
173,355,5.491325416434034e-06,7.830222171791075e-06,7.636137876006096e-06,2.542287318103745e-07
174,345,5.491325416434034e-06,7.830222171791075e-06,7.626075701206016e-06,2.745380742920347e-07
175,362,5.491325416434034e-06,7.824993189870917e-06,7.599211122198685e-06,3.286159804262301e-07
176,336,5.491325416434034e-06,7.751299762750652e-06,7.587968866690377e-06,3.15133819170652e-07
177,322,5.491325416434034e-06,7.751299762750652e-06,7.586202451304147e-06,2.977040618847851e-07
178,344,6.316088142082774e-06,7.751299762750652e-06,7.591510233113217e-06,2.642483606400945e-07
179,337,6.316088142082774e-06,7.751299762750652e-06,7.579033824250812e-06,2.842703874769788e-07
180,340,6.316088142082774e-06,7.812885793387218e-06,7.599188772023045e-06,2.72763931768482e-07
181,342,6.069721391003741e-06,7.812885793387218e-06,7.590600051583295e-06,2.9536040146446627e-07
182,338,5.8019715149783225e-06,7.812885793387218e-06,7.572850430415199e-06,3.0401885086424847e-07
183,350,6.397209134653608e-06,7.751299762750652e-06,7.611672649170731e-06,2.495238377742634e-07
184,321,6.397209134653608e-06,7.751299762750652e-06,7.5709156974645225e-06,2.997339687116093e-07
185,338,6.397209134653608e-06,7.751299762750652e-06,7.577347537931985e-06,2.967674488133375e-07
186,329,6.397209134653608e-06,7.843869198720844e-06,7.585190482293011e-06,3.0021858608825875e-07
187,334,5.980854764937446e-06,7.77653498778274e-06,7.5969187778784645e-06,2.750805213332206e-07
188,340,5.991631650802795e-06,7.77653498778274e-06,7.617689416956105e-06,2.469565276252068e-07
189,346,5.991631650802795e-06,7.77653498778274e-06,7.614591082375584e-06,2.50414974344013e-07
190,343,6.523532330264441e-06,7.77653498778274e-06,7.625472918877265e-06,2.226073438430228e-07
191,345,6.438481284952545e-06,7.77653498778274e-06,7.617216035673148e-06,2.2532706394878655e-07
192,346,6.106047523199495e-06,7.77653498778274e-06,7.606916307824409e-06,2.541127333131952e-07
193,344,6.106047523199495e-06,7.77653498778274e-06,7.602931933228013e-06,2.728368575424899e-07
194,340,6.106047523199495e-06,7.77653498778274e-06,7.589801567883995e-06,2.8393424079450214e-07
195,347,6.228706127963292e-06,7.77653498778274e-06,7.619719502229253e-06,2.271346243495135e-07
196,330,6.228706127963292e-06,8.073043941564302e-06,7.606513757570132e-06,2.5743579933071884e-07
197,341,6.223654504514754e-06,8.073043941564302e-06,7.6022794912408406e-06,2.6315768054053305e-07
198,331,6.3084811242851e-06,7.77653498778274e-06,7.5943902552219925e-06,2.852746594681324e-07
199,334,6.281623251380327e-06,7.77653498778274e-06,7.587571928989741e-06,2.96568589056277e-07
200,343,5.934622583312284e-06,7.77653498778274e-06,7.581551189389411e-06,3.083577181456292e-07
201,350,5.934622583312284e-06,7.77653498778274e-06,7.5751672203312365e-06,3.2314107490379077e-07
202,324,5.934622583312284e-06,7.77653498778274e-06,7.569581122253781e-06,3.2544118139355266e-07
203,363,6.13191133496866e-06,7.783047725745417e-06,7.582589713398588e-06,3.1675937126903215e-07
204,349,6.13191133496866e-06,7.77653498778274e-06,7.580758452670209e-06,3.072257927820929e-07
205,355,5.811762330693066e-06,7.77653498778274e-06,7.559294781045229e-06,3.5089191543056035e-07
206,355,5.811762330693066e-06,7.751299762750652e-06,7.581481336976289e-06,3.276849927864395e-07
207,332,5.863381039574994e-06,7.751299762750652e-06,7.59003545058142e-06,3.118609117967814e-07
208,336,5.863381039574994e-06,7.751299762750652e-06,7.603906292726043e-06,2.9598782640254377e-07
209,330,5.863381039574994e-06,7.751299762750652e-06,7.591272249667154e-06,3.3644288089975935e-07
210,347,5.863381039574994e-06,7.751299762750652e-06,7.60720212506164e-06,3.0512534293692725e-07
211,338,5.863381039574994e-06,7.815512988794061e-06,7.615745715259615e-06,2.8157490917069055e-07
212,334,5.863381039574994e-06,7.815512988794061e-06,7.617497463851543e-06,2.8273331610482975e-07
213,337,5.863381039574994e-06,7.907472280794609e-06,7.5954806796359255e-06,3.1132051500852266e-07
214,336,5.872277009792948e-06,7.815512988794061e-06,7.578774177174709e-06,3.066424132709382e-07
215,332,6.312050537299833e-06,7.815512988794061e-06,7.563612491332781e-06,3.127185487633213e-07
216,360,6.312050537299833e-06,7.815512988794061e-06,7.548885943924575e-06,3.2602617687891057e-07
217,356,5.662427059095313e-06,7.815512988794061e-06,7.574983555313131e-06,3.0239162998333694e-07
218,341,5.662427059095313e-06,7.965887137898804e-06,7.563840981450917e-06,3.264471144268549e-07
219,338,5.662427059095313e-06,7.751299762750652e-06,7.575064879512617e-06,3.2259825675956077e-07
220,340,5.662427059095313e-06,7.751299762750652e-06,7.597966993440433e-06,2.7312519629021647e-07
221,348,5.662427059095313e-06,7.751299762750652e-06,7.568176310405522e-06,3.221419602203998e-07
222,349,5.662427059095313e-06,7.751299762750652e-06,7.537011418237194e-06,3.847019840954057e-07
223,344,5.662427059095313e-06,7.751299762750652e-06,7.581347785455156e-06,3.196345813240621e-07
224,334,5.662427059095313e-06,7.751299762750652e-06,7.581455864234547e-06,3.2673949784911834e-07
225,344,5.662427059095313e-06,7.751299762750652e-06,7.580497740321862e-06,3.1548949523274146e-07
226,350,5.662427059095313e-06,7.751299762750652e-06,7.590492900310822e-06,3.1187601238109155e-07
227,335,5.662427059095313e-06,7.760457929501044e-06,7.569447192495043e-06,3.306552868408443e-07
228,324,5.662427059095313e-06,7.760457929501044e-06,7.568121457790517e-06,3.483295548087164e-07
229,342,5.662427059095313e-06,7.760457929501044e-06,7.558695888851167e-06,3.6442152336600553e-07
230,346,5.662427059095313e-06,7.760457929501044e-06,7.5461233729387405e-06,3.798474399971038e-07
231,334,6.195916898437006e-06,7.760457929501044e-06,7.531396181953199e-06,3.607385882866643e-07
232,339,6.078585968079752e-06,7.760457929501044e-06,7.561769094313125e-06,3.283294457827151e-07
233,360,6.078585968079752e-06,7.760457929501044e-06,7.561109906200961e-06,3.3368366974783467e-07
234,342,6.2285376845615105e-06,7.760457929501044e-06,7.607403137686567e-06,2.896545730810339e-07
235,336,6.281623251380327e-06,7.760457929501044e-06,7.610241111982994e-06,2.7750078667682145e-07
236,347,5.9783621539053245e-06,7.760457929501044e-06,7.590311439181765e-06,3.0871206484412316e-07
237,327,6.281623251380327e-06,7.760457929501044e-06,7.614219702658119e-06,2.7347060923562827e-07
238,335,6.281623251380327e-06,7.760457929501044e-06,7.596278507048867e-06,2.8684684646928283e-07
239,334,6.1653908667702214e-06,7.760457929501044e-06,7.583548527848416e-06,3.107713784283505e-07
240,337,6.1653908667702214e-06,7.760457929501044e-06,7.581039077009208e-06,3.033122720613615e-07
241,338,5.895099909566673e-06,7.760457929501044e-06,7.588048204787678e-06,2.9492501738866836e-07
242,334,5.837854643133328e-06,7.760457929501044e-06,7.601519991830277e-06,2.9413780387517015e-07
243,329,5.837854643133328e-06,7.760457929501044e-06,7.581409004647567e-06,3.3186580614267566e-07
244,324,5.936777993433687e-06,7.760457929501044e-06,7.5961990753783895e-06,2.8478947719682796e-07
245,336,5.936777993433687e-06,7.760457929501044e-06,7.5912228529749745e-06,2.684988378043385e-07
246,352,6.687300569223571e-06,8.073043941564302e-06,7.586234480498811e-06,2.702486971240203e-07
247,356,5.881595727734896e-06,7.751299762750652e-06,7.572228916534141e-06,2.805661556051365e-07
248,356,5.881595727734896e-06,7.751299762750652e-06,7.558328584461405e-06,3.1303891079822635e-07
249,337,5.881595727734896e-06,7.751299762750652e-06,7.545555390910616e-06,3.336649290449328e-07
250,340,5.881595727734896e-06,7.751299762750652e-06,7.5713009883579955e-06,2.8700763774188834e-07
251,340,5.881595727734896e-06,7.751299762750652e-06,7.571743753556971e-06,3.109981182355652e-07
252,332,5.881595727734896e-06,7.848154474100983e-06,7.588400923560533e-06,2.898379631750875e-07
253,336,5.881595727734896e-06,7.751299762750652e-06,7.575072607674592e-06,2.9018504169969135e-07
254,341,5.881595727734896e-06,7.751299762750652e-06,7.54281563603934e-06,3.29155928933833e-07
255,357,5.856592233678438e-06,7.812885793387218e-06,7.5586106128453295e-06,3.043508106489945e-07
256,335,5.856592233678438e-06,7.812885793387218e-06,7.558863608712551e-06,3.038603124389422e-07
257,330,6.408506513805709e-06,7.812885793387218e-06,7.5581663405852415e-06,2.82354639422811e-07
258,351,6.191270580508381e-06,7.751299762750652e-06,7.564031392508267e-06,2.7903043700503876e-07
259,324,5.798002944290128e-06,7.810096828604587e-06,7.552156138624114e-06,3.153595467700969e-07
260,362,5.798002944290128e-06,7.751299762750652e-06,7.592309238042833e-06,2.90807847607589e-07
261,332,5.798002944290128e-06,7.751299762750652e-06,7.602127466189903e-06,2.61678723115145e-07
262,349,5.798002944290128e-06,7.751299762750652e-06,7.5924797055759325e-06,2.827543557274604e-07
263,333,6.406348425240259e-06,7.751299762750652e-06,7.5922937094453175e-06,2.813628849083455e-07
264,347,6.262172411751082e-06,7.751299762750652e-06,7.603708484158997e-06,2.799953500181888e-07
265,357,6.262172411751082e-06,7.751299762750652e-06,7.586226139742579e-06,2.9022309641969315e-07
266,350,6.262172411751082e-06,7.751299762750652e-06,7.626838294520835e-06,2.3165235342796845e-07
267,345,5.915474142482817e-06,7.751299762750652e-06,7.617197024315612e-06,2.788678053926471e-07
268,320,5.660088050471455e-06,7.751299762750652e-06,7.609752682336048e-06,3.086173169842457e-07
269,332,5.660088050471455e-06,7.751299762750652e-06,7.612599342564329e-06,2.883597573675111e-07
270,355,5.660088050471455e-06,7.751299762750652e-06,7.608453098723306e-06,2.950637615356858e-07
271,349,6.237958593332979e-06,7.751299762750652e-06,7.63644221964094e-06,2.16056155375948e-07
272,335,6.237958593332979e-06,7.76464963283932e-06,7.630439170240008e-06,2.2691093381695863e-07
273,344,6.409155888557218e-06,7.76464963283932e-06,7.630020030875341e-06,2.165447682683296e-07
274,348,6.409155888557218e-06,7.76464963283932e-06,7.613164825229044e-06,2.5076419251755176e-07
275,328,6.409155888557218e-06,7.76464963283932e-06,7.615638114292214e-06,2.532946569141094e-07
276,337,6.409155888557218e-06,7.751299762750652e-06,7.6172018489572095e-06,2.51305817015847e-07
277,341,5.923251499418325e-06,7.85583557709488e-06,7.609992117569593e-06,2.678243550250528e-07
278,338,6.409155888557218e-06,7.85583557709488e-06,7.593462952082735e-06,2.8177227887303476e-07
279,340,6.409155888557218e-06,7.751299762750652e-06,7.588598199649521e-06,2.9445570671251966e-07
280,343,6.409155888557218e-06,7.751299762750652e-06,7.585522855974143e-06,2.9177562951239353e-07
281,345,6.409155888557218e-06,7.751299762750652e-06,7.57867586682233e-06,2.932342682539928e-07
282,340,6.527373985324631e-06,7.908456158644982e-06,7.589020097511392e-06,2.714861488271309e-07
283,329,6.527373985324631e-06,7.908456158644982e-06,7.606006106237591e-06,2.529545349535362e-07
284,335,6.654697857072364e-06,7.793180152459145e-06,7.603905292200458e-06,2.5210221389482495e-07
