generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
73,328,3.1073868534409634e-05,3.51891381821771e-05,3.337482660772983e-05,1.00157677711367e-06
74,316,3.1073868534409634e-05,3.51891381821771e-05,3.335195752697292e-05,1.0207385349335182e-06
75,331,3.1073868534409634e-05,3.499063567147363e-05,3.3369090280328005e-05,9.819846124173816e-07
76,348,3.120751738707384e-05,3.499063567147363e-05,3.3450934220994536e-05,9.581078085477247e-07
77,340,3.162290163650214e-05,3.499063567147363e-05,3.3443286438847154e-05,9.510246065738532e-07
78,343,3.162290163650214e-05,3.499063567147363e-05,3.3531053421877525e-05,9.308515028144286e-07
79,345,3.162290163650214e-05,3.499063567147363e-05,3.358633302530583e-05,9.392387513054523e-07
80,353,3.162290163650214e-05,3.521483524415328e-05,3.368013641139308e-05,8.992158169875872e-07
81,336,3.161492866957195e-05,3.499063567147363e-05,3.369604591416511e-05,9.177439152054076e-07
82,329,3.161492866957195e-05,3.499063567147363e-05,3.3740942327077276e-05,8.875283206596164e-07
83,345,3.161492866957195e-05,3.499063567147363e-05,3.373105090056803e-05,9.345929540853552e-07
84,341,3.161492866957195e-05,3.499063567147363e-05,3.3756043687850755e-05,9.05391790669638e-07
85,345,3.161492866957195e-05,3.499063567147363e-05,3.381416265668829e-05,9.288947072271602e-07
86,343,3.161492866957195e-05,3.499063567147363e-05,3.3755096292956984e-05,9.876057674720431e-07
87,366,3.161004173392656e-05,3.499063567147363e-05,3.378377533437282e-05,9.464910953807521e-07
88,345,3.161004173392656e-05,3.499063567147363e-05,3.3819201235229526e-05,9.324237998655663e-07
89,366,3.161004173392656e-05,3.499063567147363e-05,3.388379529123095e-05,8.87915975329936e-07
90,346,3.161004173392656e-05,3.499063567147363e-05,3.390438218151093e-05,8.640163317692881e-07
91,360,3.161004173392656e-05,3.499063567147363e-05,3.391849133207049e-05,8.575235996818187e-07
92,351,3.161004173392656e-05,3.499063567147363e-05,3.398429612051e-05,8.346939940945408e-07
93,339,3.161004173392656e-05,3.499063567147363e-05,3.393580657378713e-05,8.629276263353429e-07
94,342,3.161004173392656e-05,3.499063567147363e-05,3.404054987573875e-05,7.918820995537734e-07
95,332,3.161004173392656e-05,3.499063567147363e-05,3.4107741434731655e-05,7.229932530346229e-07
96,335,3.161004173392656e-05,3.510405079219501e-05,3.417289865881516e-05,7.047729956479129e-07
97,339,3.161004173392656e-05,3.510405079219501e-05,3.4251094336463535e-05,6.423000130801662e-07
98,347,3.162290163650214e-05,3.5229085541615096e-05,3.4265803234993714e-05,5.857032864997634e-07
99,346,3.162290163650214e-05,3.5229085541615096e-05,3.429570322906027e-05,5.714650855835474e-07
100,338,3.162290163650214e-05,3.5229085541615096e-05,3.429796385143484e-05,5.751939396188674e-07
101,332,3.162290163650214e-05,3.499063567147363e-05,3.4287099419936224e-05,5.274641679663183e-07
102,341,3.162290163650214e-05,3.499063567147363e-05,3.430813819697511e-05,5.019123823655626e-07
103,335,3.162290163650214e-05,3.499063567147363e-05,3.4287890747084605e-05,5.143683852091465e-07
104,331,3.162290163650214e-05,3.499063567147363e-05,3.428905604471703e-05,5.668722843215153e-07
105,345,3.162290163650214e-05,3.499063567147363e-05,3.43246772287706e-05,5.427032357272253e-07
106,342,3.195015428263952e-05,3.499063567147363e-05,3.4338377876025754e-05,5.084446596527717e-07
107,339,3.271923646785178e-05,3.50661693664229e-05,3.43887424249915e-05,4.5599577474059715e-07
108,345,3.271923646785178e-05,3.515934208034622e-05,3.4354238788453986e-05,4.4845549577577397e-07
109,350,3.271923646785178e-05,3.515934208034622e-05,3.435140870590448e-05,4.681427907507833e-07
110,360,3.239212394368466e-05,3.515934208034622e-05,3.435035503110942e-05,5.204060538751036e-07
111,330,3.239212394368466e-05,3.515934208034622e-05,3.435778338686661e-05,5.283048079310469e-07
112,353,3.23228721307705e-05,3.515934208034622e-05,3.436762005320933e-05,5.315523948817394e-07
113,323,3.23228721307705e-05,3.515934208034622e-05,3.435386040639757e-05,5.622111712904458e-07
114,342,3.23228721307705e-05,3.515934208034622e-05,3.433521518346114e-05,6.162665323056055e-07
115,339,3.23228721307705e-05,3.52802012975049e-05,3.4360233109912574e-05,5.749562004484707e-07
116,350,3.23228721307705e-05,3.52802012975049e-05,3.4361992283759255e-05,5.650596725601443e-07
117,332,3.238597738739724e-05,3.543084250990677e-05,3.430166596616926e-05,5.576332064183681e-07
118,343,3.2166763016753184e-05,3.52802012975049e-05,3.433047417932274e-05,5.511416859325095e-07
119,339,3.2166763016753184e-05,3.52802012975049e-05,3.433530607776211e-05,5.480840095813815e-07
120,355,3.2166763016753184e-05,3.52802012975049e-05,3.4294885920641115e-05,5.731267105393889e-07
121,344,3.271923646785178e-05,3.500459103049642e-05,3.432191752044418e-05,5.467917826680921e-07
122,350,3.271923646785178e-05,3.499063567147363e-05,3.4337641473747445e-05,5.078904054599243e-07
123,336,3.271923646785178e-05,3.499063567147363e-05,3.436819572397879e-05,4.600857172107178e-07
124,353,3.271923646785178e-05,3.499063567147363e-05,3.4373474673599313e-05,4.506562140288997e-07
125,334,3.271923646785178e-05,3.499063567147363e-05,3.440715003969513e-05,4.503767328902068e-07
126,342,3.271923646785178e-05,3.499063567147363e-05,3.439836556924721e-05,4.60829395383213e-07
127,342,3.271923646785178e-05,3.499063567147363e-05,3.440970272496586e-05,4.512089316570394e-07
128,333,3.271923646785178e-05,3.499063567147363e-05,3.442382739493223e-05,4.473889450554962e-07
129,342,3.2195815096246384e-05,3.499063567147363e-05,3.443905990987084e-05,4.670066111759305e-07
130,324,3.271923646785178e-05,3.505786112730198e-05,3.444769952295604e-05,4.470960900846856e-07
131,345,3.271923646785178e-05,3.505786112730198e-05,3.4474108822951974e-05,4.438637696075806e-07
132,340,3.271923646785178e-05,3.501145341300162e-05,3.448011468782266e-05,4.586757766526078e-07
133,345,3.271923646785178e-05,3.501145341300162e-05,3.448887296803365e-05,4.6312048008240993e-07
134,348,3.271923646785178e-05,3.50605930105699e-05,3.448615370361628e-05,4.565744703067156e-07
135,320,3.331596366877591e-05,3.50605930105699e-05,3.449104095373392e-05,4.4367975808889466e-07
136,336,3.332427069628138e-05,3.50605930105699e-05,3.4487711865671516e-05,4.49769054891567e-07
137,357,3.332427069628138e-05,3.527251440061188e-05,3.449013306917014e-05,4.799605728581068e-07
138,326,3.332427069628138e-05,3.527251440061188e-05,3.4473215277789776e-05,4.778899690390222e-07
139,336,3.2781450633680474e-05,3.506154692122023e-05,3.445148684815893e-05,4.7073396206313276e-07
140,335,3.2781450633680474e-05,3.499063567147363e-05,3.444924949299096e-05,4.823507573047354e-07
141,347,3.2781450633680474e-05,3.505471521971138e-05,3.4489945800429757e-05,4.613117285299816e-07
142,331,3.3142534642196965e-05,3.505471521971138e-05,3.453484252846483e-05,4.6161147797520806e-07
143,340,3.316920395685097e-05,3.505471521971138e-05,3.457929165491667e-05,4.692913221082045e-07
144,340,3.316920395685097e-05,3.53261216742388e-05,3.458748477721065e-05,4.713605320770454e-07
145,343,3.3135843636362605e-05,3.53261216742388e-05,3.455355963872276e-05,5.014966955904565e-07
146,332,3.3135843636362605e-05,3.53576460156711e-05,3.4546189567639964e-05,5.027152484164563e-07
147,340,3.2717371246378954e-05,3.53576460156711e-05,3.45484786441597e-05,5.010033007009757e-07
148,329,3.2717371246378954e-05,3.53576460156711e-05,3.455968381263939e-05,4.971815720624111e-07
149,323,3.2717371246378954e-05,3.53576460156711e-05,3.460405073063471e-05,4.6229158594208447e-07
150,346,3.304198110868073e-05,3.53576460156711e-05,3.460939558954594e-05,4.58812327408624e-07
151,334,3.304198110868073e-05,3.53576460156711e-05,3.458235314600448e-05,4.686992405714846e-07
152,339,3.332427069628138e-05,3.53576460156711e-05,3.4597447015806086e-05,4.6724223786812e-07
153,340,3.293119656790156e-05,3.53576460156711e-05,3.4606914265907787e-05,4.604749136815549e-07
154,339,3.293119656790156e-05,3.53576460156711e-05,3.4618065038504983e-05,4.6108627451693435e-07
155,337,3.293119656790156e-05,3.541640961512089e-05,3.461423094406804e-05,4.64913167895709e-07
156,348,3.293119656790156e-05,3.53576460156711e-05,3.464671366543058e-05,4.7433496836264917e-07
157,347,3.293119656790156e-05,3.5433482389226686e-05,3.463518634565116e-05,4.820934320001428e-07
158,346,3.293119656790156e-05,3.5433482389226686e-05,3.4607215397925634e-05,5.172026622768253e-07
159,332,3.293119656790156e-05,3.538451859607854e-05,3.458990255201522e-05,4.965223800551193e-07
160,340,3.2522175851218764e-05,3.538451859607854e-05,3.457240970775641e-05,5.035820053897237e-07
161,336,3.2522175851218764e-05,3.53576460156711e-05,3.455635042628062e-05,5.231543331624769e-07
162,336,3.2522175851218764e-05,3.53576460156711e-05,3.4567367177850966e-05,5.156957485998317e-07
163,330,3.2522175851218764e-05,3.53576460156711e-05,3.455011967512739e-05,5.216425356607384e-07
164,362,3.2522175851218764e-05,3.518385312126087e-05,3.455768790252472e-05,5.12624506635231e-07
165,344,3.2522175851218764e-05,3.518385312126087e-05,3.458842024206821e-05,5.047663301920553e-07
166,350,3.2085279078945075e-05,3.5519434099438324e-05,3.461556097776417e-05,5.069159022560045e-07
167,354,3.2085279078945075e-05,3.5519434099438324e-05,3.463480128980495e-05,4.862752367931654e-07
168,342,3.293119656790156e-05,3.518385312126087e-05,3.463807239481316e-05,4.120624131140411e-07
169,349,3.293119656790156e-05,3.518385312126087e-05,3.467591922140692e-05,3.9606369106036355e-07
170,364,3.293119656790156e-05,3.538698332890744e-05,3.4676010969300004e-05,4.0903695037407364e-07
171,338,3.293119656790156e-05,3.518385312126087e-05,3.464012927138117e-05,4.5240561707568345e-07
172,344,3.293119656790156e-05,3.518385312126087e-05,3.467170580845196e-05,4.100873719100374e-07
173,355,3.22099737839025e-05,3.5190781131124654e-05,3.4704174942584086e-05,3.9847815808405663e-07
174,345,3.22099737839025e-05,3.5190781131124654e-05,3.4682744872779584e-05,4.2142730873284476e-07
175,362,3.22099737839025e-05,3.518385312126087e-05,3.466259100543086e-05,4.6252942541267803e-07
176,336,3.22099737839025e-05,3.51263844527488e-05,3.46551827668866e-05,4.4857985068568026e-07
177,322,3.22099737839025e-05,3.5374134988195166e-05,3.4633630401698445e-05,4.3447858820377254e-07
178,344,3.3243611065209466e-05,3.5374134988195166e-05,3.463390446236079e-05,4.2226993825482507e-07
179,337,3.3243611065209466e-05,3.51263844527488e-05,3.4625263266611034e-05,4.406173725481779e-07
180,340,3.2936784921048694e-05,3.51263844527488e-05,3.4653102513718585e-05,4.223798131347442e-07
181,342,3.2936784921048694e-05,3.51263844527488e-05,3.465888648091189e-05,4.3868297484442096e-07
182,338,3.3243611065209466e-05,3.54710750829162e-05,3.464283504629987e-05,4.3086505897886e-07
183,350,3.327993929309108e-05,3.51263844527488e-05,3.468509870760504e-05,3.948206928671027e-07
184,321,3.327993929309108e-05,3.51263844527488e-05,3.46469218497615e-05,4.3805745829876735e-07
185,338,3.302351175328911e-05,3.51263844527488e-05,3.465808489619261e-05,4.4665655667165785e-07
186,329,3.302351175328911e-05,3.51263844527488e-05,3.4652142871389794e-05,4.590704171885383e-07
187,334,3.302351175328911e-05,3.51263844527488e-05,3.465378096098937e-05,4.3963278926728207e-07
188,340,3.327993929309108e-05,3.5495576772011565e-05,3.46799171661033e-05,4.1820841543427565e-07
189,346,3.327993929309108e-05,3.5495576772011565e-05,3.4670576935775634e-05,4.117418009511563e-07
190,343,3.334606365804269e-05,3.5495576772011565e-05,3.469205945506862e-05,3.862700873892823e-07
191,345,3.334606365804269e-05,3.5495576772011565e-05,3.467577607795677e-05,3.8801762526110316e-07
192,346,3.303425473922963e-05,3.5495576772011565e-05,3.465747279579143e-05,4.097181230431851e-07
193,344,3.303425473922963e-05,3.5495576772011565e-05,3.466559486459925e-05,4.179275591273595e-07
194,340,3.303425473922963e-05,3.5495576772011565e-05,3.4628057122201196e-05,4.270811290399662e-07
195,347,3.327436063921275e-05,3.556345247943851e-05,3.469467924751942e-05,3.853583547444113e-07
196,330,3.327436063921275e-05,3.556345247943851e-05,3.466247418768867e-05,4.103888224209257e-07
197,341,3.327436063921275e-05,3.556345247943851e-05,3.464413040663848e-05,4.141987711624841e-07
198,331,3.3277061252509893e-05,3.5495576772011565e-05,3.4621403650898276e-05,4.3634927898736004e-07
199,334,3.3277061252509893e-05,3.5495576772011565e-05,3.462672546959868e-05,4.400740288984337e-07
200,343,3.3277061252509893e-05,3.5495576772011565e-05,3.460105822045208e-05,4.482357786152977e-07
201,350,3.2519210385847034e-05,3.5495576772011565e-05,3.459812106546014e-05,4.779973820669258e-07
202,324,3.2519210385847034e-05,3.5495576772011565e-05,3.4553427124168146e-05,4.866289468111531e-07
203,363,3.2519210385847034e-05,3.5495576772011565e-05,3.4609648399457336e-05,4.699124231462858e-07
204,349,3.2519210385847034e-05,3.5495576772011565e-05,3.458921833667948e-05,4.661954387803036e-07
205,355,3.2519210385847034e-05,3.5495576772011565e-05,3.459415852245757e-05,4.954876832555253e-07
206,355,3.2519210385847034e-05,3.5134947843065475e-05,3.4612570568049994e-05,4.776231831405995e-07
207,332,3.2519210385847034e-05,3.5134947843065475e-05,3.4632667707508306e-05,4.56600337632206e-07
208,336,3.2519210385847034e-05,3.5134947843065475e-05,3.4630778186244914e-05,4.582239128003006e-07
209,330,3.2519210385847034e-05,3.5134947843065475e-05,3.461388020908565e-05,4.977154025015288e-07
210,347,3.2519210385847034e-05,3.55834540627603e-05,3.463996572044085e-05,4.603580214114293e-07
211,338,3.2519210385847034e-05,3.5374951863691224e-05,3.465155451881587e-05,4.5425664912696236e-07
212,334,3.2519210385847034e-05,3.5374951863691224e-05,3.46499793204794e-05,4.6822324194176193e-07
213,337,3.2519210385847034e-05,3.5374951863691224e-05,3.4643144485972706e-05,5.102491139067172e-07
214,336,3.2519210385847034e-05,3.5374951863691224e-05,3.462334962588334e-05,4.979649467381397e-07
215,332,3.233317909172698e-05,3.5374951863691224e-05,3.458233242716987e-05,5.081225149027691e-07
216,360,3.233317909172698e-05,3.5374951863691224e-05,3.4571515220094776e-05,5.288097964748384e-07
217,356,3.309714123429805e-05,3.5374951863691224e-05,3.461010070249824e-05,4.765147496694179e-07
218,341,3.309714123429805e-05,3.544259038927732e-05,3.459839919265292e-05,4.687469301460815e-07
219,338,3.309714123429805e-05,3.532332360382155e-05,3.461596589573214e-05,4.6295251486158155e-07
220,340,3.309714123429805e-05,3.532332360382155e-05,3.464597991738437e-05,4.2709166188862934e-07
221,348,3.309714123429805e-05,3.532332360382155e-05,3.463347971222721e-05,4.451135034857795e-07
222,349,3.309080937516092e-05,3.532332360382155e-05,3.459853747000829e-05,4.753007485069633e-07
223,344,3.309080937516092e-05,3.5134947843065475e-05,3.463552093212383e-05,4.2521806798782446e-07
224,334,3.309080937516092e-05,3.5134947843065475e-05,3.4635577502123524e-05,4.333083894716848e-07
225,344,3.309080937516092e-05,3.5134947843065475e-05,3.462818253185621e-05,4.679708032349623e-07
226,350,3.309080937516092e-05,3.529989459804114e-05,3.465183778080164e-05,4.553476258208895e-07
227,335,3.309080937516092e-05,3.568102184375543e-05,3.461689970698308e-05,4.818587635937884e-07
228,324,3.309080937516092e-05,3.568102184375543e-05,3.46295140367501e-05,4.774539450104975e-07
229,342,3.309080937516092e-05,3.568102184375543e-05,3.463120228626014e-05,5.03083617826666e-07
230,346,3.309080937516092e-05,3.568102184375543e-05,3.461550650508481e-05,5.413250740274555e-07
231,334,3.309080937516092e-05,3.568102184375543e-05,3.457102170806398e-05,5.730123411842148e-07
232,339,3.309080937516092e-05,3.568102184375543e-05,3.460530689797038e-05,5.424435434158012e-07
233,360,3.309080937516092e-05,3.568102184375543e-05,3.461028189515487e-05,5.463972693376442e-07
234,342,3.309080937516092e-05,3.606972194470377e-05,3.4705728693903626e-05,4.946091340787796e-07
235,336,3.309714123429805e-05,3.606972194470377e-05,3.470618819693936e-05,4.847623998321272e-07
236,347,3.309714123429805e-05,3.606972194470377e-05,3.4694960915636595e-05,4.932869717731103e-07
237,327,3.309714123429805e-05,3.568102184375543e-05,3.472396293314468e-05,4.83921438327937e-07
238,335,3.309714123429805e-05,3.568102184375543e-05,3.4679681432710265e-05,4.835893190565633e-07
239,334,3.309714123429805e-05,3.568102184375543e-05,3.466513297007619e-05,4.948009779448699e-07
240,337,3.309714123429805e-05,3.568102184375543e-05,3.4662345416221194e-05,4.804083903901196e-07
241,338,3.3292778696926526e-05,3.568102184375543e-05,3.4684306216950155e-05,4.6333426216253515e-07
242,334,3.314305513513134e-05,3.568102184375543e-05,3.470919370273947e-05,4.3900733232048595e-07
243,329,3.314305513513134e-05,3.568102184375543e-05,3.469004184700573e-05,4.5002425342650345e-07
244,324,3.314305513513134e-05,3.568102184375543e-05,3.470319605566271e-05,4.2741484531885733e-07
245,336,3.314305513513134e-05,3.568102184375543e-05,3.468623001810466e-05,4.1552177506955865e-07
246,352,3.338238207606175e-05,3.568102184375543e-05,3.467129739840174e-05,4.281826158248667e-07
247,356,3.3296567397991826e-05,3.544941478887359e-05,3.464099584450527e-05,4.2077381524686e-07
248,356,3.3296567397991826e-05,3.544941478887359e-05,3.4632686975392286e-05,4.307980399361508e-07
249,337,3.3296567397991826e-05,3.544941478887359e-05,3.460967983809899e-05,4.37686532168139e-07
250,340,3.3296567397991826e-05,3.615047934767675e-05,3.462976679972513e-05,4.3390010479523153e-07
251,340,3.3296567397991826e-05,3.615047934767675e-05,3.4629815380562274e-05,4.490722802395582e-07
252,332,3.3296567397991826e-05,3.542775742529692e-05,3.463644169378396e-05,4.2841297697305277e-07
253,336,3.3296567397991826e-05,3.5134947843065475e-05,3.45962465716432e-05,4.521208212651367e-07
254,341,3.3296567397991826e-05,3.542402492352371e-05,3.4556449799634583e-05,4.7113369937238685e-07
255,357,3.354685198122942e-05,3.542402492352371e-05,3.456725096916671e-05,4.464340956779955e-07
256,335,3.354685198122942e-05,3.542402492352371e-05,3.456178809021254e-05,4.411152228774087e-07
257,330,3.3572074294177225e-05,3.542402492352371e-05,3.4554384048126866e-05,4.4960887251481387e-07
258,351,3.3572074294177225e-05,3.5134947843065475e-05,3.4562028326629134e-05,4.3741562228977607e-07
259,324,3.3572074294177225e-05,3.51920662743966e-05,3.456264057507886e-05,4.4471828044538653e-07
260,362,3.3572074294177225e-05,3.5134947843065475e-05,3.463203304435826e-05,4.292800275945555e-07
261,332,3.339102063757029e-05,3.5134947843065475e-05,3.4626002147814116e-05,4.2035711346662923e-07
262,349,3.339102063757029e-05,3.5134947843065475e-05,3.460821885593649e-05,4.2383392855973325e-07
263,333,3.339102063757029e-05,3.518751351268702e-05,3.4610508967469654e-05,4.309485988091187e-07
264,347,3.339102063757029e-05,3.5134947843065475e-05,3.463408998043695e-05,4.1140190719027566e-07
265,357,3.339102063757029e-05,3.5134947843065475e-05,3.45922605227111e-05,4.1186340046146184e-07
266,350,3.339102063757029e-05,3.5134947843065475e-05,3.4638247325545145e-05,3.773893842882689e-07
267,345,3.339102063757029e-05,3.5220319015738466e-05,3.4644084584124775e-05,3.9116847524961516e-07
268,320,3.339102063757029e-05,3.5134947843065475e-05,3.4646836268015014e-05,3.819949696959515e-07
269,332,3.339102063757029e-05,3.513586435774338e-05,3.464740989090007e-05,3.774810789556193e-07
270,355,3.339102063757029e-05,3.513586435774338e-05,3.463214569913573e-05,3.7780969375403833e-07
271,349,3.323941258053039e-05,3.53357562947195e-05,3.465670577423943e-05,3.4030017748133023e-07
272,335,3.323941258053039e-05,3.5280540595891044e-05,3.464208825376036e-05,3.3904117929398013e-07
273,344,3.3692333896777416e-05,3.5280540595891044e-05,3.464095624824377e-05,3.359004672140229e-07
274,348,3.3692333896777416e-05,3.542190585251031e-05,3.4631201968760375e-05,3.478576625914024e-07
275,328,3.3692333896777416e-05,3.542190585251031e-05,3.4628970606790335e-05,3.46681514229612e-07
276,337,3.316728121313068e-05,3.5134947843065475e-05,3.463428008488991e-05,3.4950591961510604e-07
277,341,3.3692333896777416e-05,3.5134947843065475e-05,3.464771651673368e-05,3.5225069408117077e-07
278,338,3.3692333896777416e-05,3.541341872019692e-05,3.4623926510265316e-05,3.6867272774686704e-07
279,340,3.362790612369995e-05,3.5134947843065475e-05,3.4606157444661584e-05,3.706365958111704e-07
280,343,3.3692333896777416e-05,3.5134947843065475e-05,3.4589030841924816e-05,3.693455344743385e-07
281,345,3.3692333896777416e-05,3.5134947843065475e-05,3.457543344423699e-05,3.7083160429022175e-07
