generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
66,338,1.4475365710362665e-05,2.1184540808644712e-05,1.881587546318486e-05,7.393137592015998e-07
67,344,1.4475365710362665e-05,2.1184540808644712e-05,1.8791238624371304e-05,8.51444074484698e-07
68,335,1.4475365710362665e-05,2.1184540808644712e-05,1.88712742746034e-05,8.613156589758364e-07
69,326,1.5040939773100949e-05,2.1184540808644712e-05,1.896324073910162e-05,7.333158478792628e-07
70,327,1.4484587061612387e-05,2.1184540808644712e-05,1.8903993002455398e-05,7.543741182242508e-07
71,342,1.4484587061612387e-05,2.1184540808644712e-05,1.8797020376680913e-05,9.044027884303254e-07
72,356,1.4528380524499372e-05,2.1449861179864833e-05,1.8794418354713604e-05,8.71212263986354e-07
73,328,1.4528380524499372e-05,2.1449861179864833e-05,1.8804317157590553e-05,8.709155584412601e-07
74,316,1.4528380524499372e-05,2.1449861179864833e-05,1.875594072245395e-05,9.341396879959426e-07
75,331,1.4528380524499372e-05,2.1184540808644712e-05,1.877773554225065e-05,8.199682923294233e-07
76,348,1.415747997909153e-05,2.1184540808644712e-05,1.8824388590770132e-05,7.686615898900922e-07
77,340,1.485110751919807e-05,2.1184540808644712e-05,1.885421360557066e-05,7.581967152267885e-07
78,343,1.5156514119895533e-05,2.1184540808644712e-05,1.8867322039158846e-05,7.252494660119613e-07
79,345,1.4371851150690913e-05,2.1184540808644712e-05,1.8879873691832342e-05,8.482472829930093e-07
80,353,1.4906070170958722e-05,2.1184540808644712e-05,1.8931969138381002e-05,8.407659519899125e-07
81,336,1.478464433144912e-05,2.1184540808644712e-05,1.8937870719981344e-05,8.875277031226059e-07
82,329,1.478464433144912e-05,2.1184540808644712e-05,1.8951751459065054e-05,8.873478397663976e-07
83,345,1.478464433144912e-05,2.1184540808644712e-05,1.893527562444916e-05,1.008585945583103e-06
84,341,1.4502193578024513e-05,2.1184540808644712e-05,1.8924470971613712e-05,1.0351210061308933e-06
85,345,1.4502193578024513e-05,2.1184540808644712e-05,1.8984321932653804e-05,1.1762698825471863e-06
86,343,1.4502193578024513e-05,2.1186715495806517e-05,1.898760280188653e-05,1.2770304300437898e-06
87,366,1.4502193578024513e-05,2.1184540808644712e-05,1.901011540467451e-05,1.2168124159051781e-06
88,345,1.413669002794226e-05,2.1184540808644712e-05,1.9011722274787662e-05,1.3131485552093277e-06
89,366,1.413669002794226e-05,2.1184540808644712e-05,1.916437695577246e-05,1.2444939441700336e-06
90,346,1.4502193578024513e-05,2.1184540808644712e-05,1.9162513697584172e-05,1.2110351131083882e-06
91,360,1.4502193578024513e-05,2.1184540808644712e-05,1.9196002875354886e-05,1.1990136406661944e-06
92,351,1.4213170960964833e-05,2.1184540808644712e-05,1.9271641198949654e-05,1.2890703115773743e-06
93,339,1.4502193578024513e-05,2.1184540808644712e-05,1.9231393612901715e-05,1.3550130594443905e-06
94,342,1.4502193578024513e-05,2.1184540808644712e-05,1.9381917624497763e-05,1.3080420237544987e-06
95,332,1.4502193578024513e-05,2.1184540808644712e-05,1.9484202862221093e-05,1.2402973018199201e-06
96,335,1.4502193578024513e-05,2.1184540808644712e-05,1.959452338764397e-05,1.2421596973622897e-06
97,339,1.4395761898407264e-05,2.1184540808644712e-05,1.9732165085974462e-05,1.1954490426864038e-06
98,347,1.5610937019676136e-05,2.1184540808644712e-05,1.979413215556419e-05,1.1003440809184292e-06
99,346,1.4293425960077703e-05,2.1184540808644712e-05,1.9902780093091198e-05,1.1711886351464732e-06
