generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
66,338,1.4475365710362665e-05,2.1184540808644712e-05,1.881587546318486e-05,7.393137592015998e-07
67,344,1.4475365710362665e-05,2.1184540808644712e-05,1.8791238624371304e-05,8.51444074484698e-07
68,335,1.4475365710362665e-05,2.1184540808644712e-05,1.88712742746034e-05,8.613156589758364e-07
69,326,1.5040939773100949e-05,2.1184540808644712e-05,1.896324073910162e-05,7.333158478792628e-07
70,327,1.4484587061612387e-05,2.1184540808644712e-05,1.8903993002455398e-05,7.543741182242508e-07
71,342,1.4484587061612387e-05,2.1184540808644712e-05,1.8797020376680913e-05,9.044027884303254e-07
72,356,1.4528380524499372e-05,2.1449861179864833e-05,1.8794418354713604e-05,8.71212263986354e-07
73,328,1.4528380524499372e-05,2.1449861179864833e-05,1.8804317157590553e-05,8.709155584412601e-07
74,316,1.4528380524499372e-05,2.1449861179864833e-05,1.875594072245395e-05,9.341396879959426e-07
75,331,1.4528380524499372e-05,2.1184540808644712e-05,1.877773554225065e-05,8.199682923294233e-07
76,348,1.415747997909153e-05,2.1184540808644712e-05,1.8824388590770132e-05,7.686615898900922e-07
77,340,1.485110751919807e-05,2.1184540808644712e-05,1.885421360557066e-05,7.581967152267885e-07
78,343,1.5156514119895533e-05,2.1184540808644712e-05,1.8867322039158846e-05,7.252494660119613e-07
79,345,1.4371851150690913e-05,2.1184540808644712e-05,1.8879873691832342e-05,8.482472829930093e-07
80,353,1.4906070170958722e-05,2.1184540808644712e-05,1.8931969138381002e-05,8.407659519899125e-07
81,336,1.478464433144912e-05,2.1184540808644712e-05,1.8937870719981344e-05,8.875277031226059e-07
82,329,1.478464433144912e-05,2.1184540808644712e-05,1.8951751459065054e-05,8.873478397663976e-07
83,345,1.478464433144912e-05,2.1184540808644712e-05,1.893527562444916e-05,1.008585945583103e-06
84,341,1.4502193578024513e-05,2.1184540808644712e-05,1.8924470971613712e-05,1.0351210061308933e-06
85,345,1.4502193578024513e-05,2.1184540808644712e-05,1.8984321932653804e-05,1.1762698825471863e-06
86,343,1.4502193578024513e-05,2.1186715495806517e-05,1.898760280188653e-05,1.2770304300437898e-06
87,366,1.4502193578024513e-05,2.1184540808644712e-05,1.901011540467451e-05,1.2168124159051781e-06
88,345,1.413669002794226e-05,2.1184540808644712e-05,1.9011722274787662e-05,1.3131485552093277e-06
89,366,1.413669002794226e-05,2.1184540808644712e-05,1.916437695577246e-05,1.2444939441700336e-06
90,346,1.4502193578024513e-05,2.1184540808644712e-05,1.9162513697584172e-05,1.2110351131083882e-06
91,360,1.4502193578024513e-05,2.1184540808644712e-05,1.9196002875354886e-05,1.1990136406661944e-06
92,351,1.4213170960964833e-05,2.1184540808644712e-05,1.9271641198949654e-05,1.2890703115773743e-06
93,339,1.4502193578024513e-05,2.1184540808644712e-05,1.9231393612901715e-05,1.3550130594443905e-06
94,342,1.4502193578024513e-05,2.1184540808644712e-05,1.9381917624497763e-05,1.3080420237544987e-06
95,332,1.4502193578024513e-05,2.1184540808644712e-05,1.9484202862221093e-05,1.2402973018199201e-06
96,335,1.4502193578024513e-05,2.1184540808644712e-05,1.959452338764397e-05,1.2421596973622897e-06
97,339,1.4395761898407264e-05,2.1184540808644712e-05,1.9732165085974462e-05,1.1954490426864038e-06
98,347,1.5610937019676136e-05,2.1184540808644712e-05,1.979413215556419e-05,1.1003440809184292e-06
99,346,1.4293425960077703e-05,2.1184540808644712e-05,1.9902780093091198e-05,1.1711886351464732e-06
100,338,1.4293425960077703e-05,2.1184540808644712e-05,1.9881425924552295e-05,1.1925055580397422e-06
101,332,1.5610937019676136e-05,2.1184540808644712e-05,1.992235081107075e-05,1.1022938788990103e-06
102,341,1.5076283390744173e-05,2.1184540808644712e-05,1.9973111197608843e-05,1.0732959856188566e-06
103,335,1.5076283390744173e-05,2.1210587063667036e-05,1.9935395059995098e-05,1.0708659340731043e-06
104,331,1.4952535662634934e-05,2.1210587063667036e-05,1.9951828851649434e-05,1.164685961737751e-06
105,345,1.5076283390744173e-05,2.1210587063667036e-05,2.0082709246898183e-05,1.1284261703432276e-06
106,342,1.6033711812365626e-05,2.1210587063667036e-05,2.0122700725365995e-05,1.0634798405351876e-06
107,339,1.6287011512849015e-05,2.1210587063667036e-05,2.021067821679477e-05,9.469587444730695e-07
108,345,1.5320798060912964e-05,2.1210587063667036e-05,2.0117404813037662e-05,9.741131356795322e-07
109,350,1.5320798060912964e-05,2.1210587063667036e-05,2.0118609869867704e-05,1.067877965818952e-06
110,360,1.4854179400473525e-05,2.1323582848773493e-05,2.0109824346306253e-05,1.2112931420949048e-06
111,330,1.4833637799598187e-05,2.1323582848773493e-05,2.0145178435511126e-05,1.2680745979265925e-06
112,353,1.4854179400473525e-05,2.1323582848773493e-05,2.0205914585405528e-05,1.2304964706415786e-06
113,323,1.4854179400473525e-05,2.1323582848773493e-05,2.021107998724116e-05,1.302690071270329e-06
114,342,1.4854179400473525e-05,2.1323582848773493e-05,2.0156954411018968e-05,1.400213603417766e-06
115,339,1.3668131604107608e-05,2.1323582848773493e-05,2.0278467187573365e-05,1.2437478664725953e-06
116,350,1.3668131604107608e-05,2.1323582848773493e-05,2.029975531705822e-05,1.1547964759926203e-06
117,332,1.5523307946326053e-05,2.1323582848773493e-05,2.022074595936243e-05,1.087730687836473e-06
118,343,1.533267429290178e-05,2.1323582848773493e-05,2.030532644992242e-05,1.044347235382263e-06
119,339,1.533267429290178e-05,2.1323582848773493e-05,2.033751555716698e-05,9.756655382801277e-07
120,355,1.533267429290178e-05,2.1323582848773493e-05,2.026368793479694e-05,1.064890002443811e-06
121,344,1.4208694555041922e-05,2.1298062713195004e-05,2.0265441293653305e-05,1.1101644884635798e-06
122,350,1.4208694555041922e-05,2.1952577896427756e-05,2.033485369300741e-05,1.114185914872746e-06
123,336,1.4208694555041922e-05,2.137042913409595e-05,2.0409155125950148e-05,9.428248925523771e-07
124,353,1.4208694555041922e-05,2.137042913409595e-05,2.0423454995796256e-05,9.643090123945421e-07
125,334,1.4208694555041922e-05,2.137042913409595e-05,2.0479819072763012e-05,9.816592568661804e-07
126,342,1.4208694555041922e-05,2.137042913409595e-05,2.0458787239536444e-05,1.0759444913743622e-06
127,342,1.4208694555041922e-05,2.137042913409595e-05,2.049781414444241e-05,1.0763492391441874e-06
128,333,1.4495756998323702e-05,2.137042913409595e-05,2.056267530828075e-05,1.0008121829045773e-06
129,342,1.5466533239325692e-05,2.137042913409595e-05,2.0603332850083876e-05,9.136609163803331e-07
130,324,1.5261550456317177e-05,2.1756202100281232e-05,2.061682028597344e-05,8.478041326644428e-07
131,345,1.5261550456317177e-05,2.1756202100281232e-05,2.0647276091395095e-05,9.052626968968744e-07
132,340,1.5261550456317177e-05,2.1548264777100887e-05,2.062648137447506e-05,9.306205927166161e-07
133,345,1.5261550456317177e-05,2.1548264777100887e-05,2.0667272652154056e-05,8.832479265838525e-07
134,348,1.5261550456317177e-05,2.1548264777100887e-05,2.0687113651826906e-05,8.812843252851075e-07
135,320,1.5844870608238946e-05,2.1548264777100887e-05,2.069590666816445e-05,8.357188575257668e-07
136,336,1.5937060894931628e-05,2.1548264777100887e-05,2.068846152709003e-05,8.382864023228629e-07
137,357,1.4984416482152284e-05,2.168853884561565e-05,2.064179672000944e-05,1.001775659962696e-06
138,326,1.5937060894931628e-05,2.1897888624465584e-05,2.064909199049795e-05,9.6479940936799e-07
139,336,1.5937060894931628e-05,2.168853884561565e-05,2.0658990690735974e-05,9.55889789999536e-07
140,335,1.4643349231542719e-05,2.1548264777100887e-05,2.0645767720877972e-05,9.835756554015026e-07
141,347,1.4643349231542719e-05,2.1548264777100887e-05,2.07483502054529e-05,8.74096781395472e-07
142,331,1.5779954938328756e-05,2.1973236585542323e-05,2.080741952726292e-05,7.945086284099274e-07
143,340,1.616873164393656e-05,2.2214501971739106e-05,2.0806167481756095e-05,8.919830631026541e-07
144,340,1.616873164393656e-05,2.1973236585542323e-05,2.081619763489629e-05,8.419640563590196e-07
145,343,1.5184804380786152e-05,2.1973236585542323e-05,2.0748616391677034e-05,1.0041649553531898e-06
146,332,1.5184804380786152e-05,2.1973236585542323e-05,2.076299612874506e-05,9.640758852256766e-07
147,340,1.5930891973920887e-05,2.249514088848752e-05,2.0798784193854384e-05,8.835103230434347e-07
148,328,1.5930891973920887e-05,2.249514088848752e-05,2.0776354865498212e-05,9.92392464396559e-07
149,339,1.5609632368558392e-05,2.249514088848752e-05,2.085718175798576e-05,8.699836036542987e-07
150,340,1.7019992620911384e-05,2.249514088848752e-05,2.0899428243293258e-05,7.248266233287918e-07
151,342,1.5224525578992867e-05,2.249514088848752e-05,2.088629574430827e-05,8.439926794874225e-07
152,344,1.6353732519907312e-05,2.1973236585542323e-05,2.088595100246058e-05,7.977620938101699e-07
153,332,1.568482141243304e-05,2.1973236585542323e-05,2.0807661746348425e-05,9.111349809889089e-07
154,334,1.568482141243304e-05,2.1973236585542323e-05,2.0813800642323733e-05,9.294158503799129e-07
155,333,1.5045170471717789e-05,2.1973236585542323e-05,2.0753518812482754e-05,1.050676270687024e-06
156,342,1.568482141243304e-05,2.1973236585542323e-05,2.083179640083995e-05,8.760198735260373e-07
157,341,1.6131935039595348e-05,2.1973236585542323e-05,2.0792783394053082e-05,8.981169541992781e-07
158,344,1.5661161934049443e-05,2.1973236585542323e-05,2.0849116507248452e-05,7.795645264811795e-07
159,336,1.598859744583524e-05,2.1973236585542323e-05,2.0886020963282125e-05,6.916765740633482e-07
160,341,1.598859744583524e-05,2.1844550666912364e-05,2.0890763399137187e-05,6.216391953326619e-07
161,341,1.5522421723767105e-05,2.1548264777100887e-05,2.0819610677120988e-05,7.874817746747427e-07
162,354,1.598859744583524e-05,2.155814378084256e-05,2.0855155274366647e-05,7.686822491357542e-07
163,333,1.598859744583524e-05,2.168834343366693e-05,2.0867580145865838e-05,7.510705040494186e-07
164,331,1.550228839011246e-05,2.168834343366693e-05,2.0837976519881874e-05,8.068990953196519e-07
165,335,1.6103100347202967e-05,2.168834343366693e-05,2.0853939970654726e-05,7.212760989636921e-07
166,320,1.6103100347202967e-05,2.168834343366693e-05,2.0840334389132893e-05,7.828950364107122e-07
167,333,1.6103100347202967e-05,2.168834343366693e-05,2.0876198683594216e-05,7.404154368087389e-07
168,353,1.6103100347202967e-05,2.168834343366693e-05,2.0878468699410134e-05,7.359709851753656e-07
169,345,1.6015793785039593e-05,2.1548264777100887e-05,2.085723228802817e-05,7.616774240791585e-07
170,348,1.4794238548295594e-05,2.1356387324453645e-05,2.0784297392231666e-05,9.120586337140919e-07
171,333,1.4984416482152284e-05,2.1356387324453645e-05,2.080639786353551e-05,8.660984405918869e-07
172,330,1.4984416482152284e-05,2.1356387324453645e-05,2.082333402461402e-05,8.386248387280795e-07
173,341,1.6103100347202967e-05,2.1419515205513356e-05,2.077689743668627e-05,8.849083527613162e-07
174,332,1.6103100347202967e-05,2.1419515205513356e-05,2.074823109882851e-05,9.27055254402189e-07
175,340,1.461179499781297e-05,2.1419515205513356e-05,2.0676635228139414e-05,1.0587245186498597e-06
176,345,1.6103100347202967e-05,2.1419515205513356e-05,2.067049330835582e-05,1.0292215049820173e-06
177,331,1.4753395123231193e-05,2.1419515205513356e-05,2.0611899696488222e-05,1.1359375263859438e-06
178,326,1.4753395123231193e-05,2.1806717519793883e-05,2.066482481477125e-05,1.0438847979333694e-06
179,344,1.4753395123231193e-05,2.1806717519793883e-05,2.0678023599386843e-05,1.0096988731493633e-06
180,354,1.4753395123231193e-05,2.1806717519793883e-05,2.064411136449721e-05,1.099598601462655e-06
181,354,1.5799522786458582e-05,2.1806717519793883e-05,2.0714803351538865e-05,9.523338915727957e-07
182,344,1.5038620371068746e-05,2.1806717519793883e-05,2.082086270285874e-05,9.473632193109577e-07
183,335,1.5022224849300275e-05,2.1806717519793883e-05,2.0817690921727153e-05,8.848919178194338e-07
184,327,1.5682912444619488e-05,2.1806717519793883e-05,2.0861264087407784e-05,8.577477630970601e-07
185,353,1.6548681569356602e-05,2.1806717519793883e-05,2.087104121013074e-05,7.631652163658428e-07
186,335,1.6106076670522136e-05,2.1806717519793883e-05,2.0897783448031354e-05,7.175833345417188e-07
187,361,1.578527913043873e-05,2.1806717519793883e-05,2.083008322908234e-05,8.250049926810289e-07
188,347,1.578527913043873e-05,2.1806717519793883e-05,2.084195026293941e-05,8.467434562294302e-07
189,324,1.578527913043873e-05,2.1806717519793883e-05,2.0860384014355732e-05,7.954600267312195e-07
190,345,1.5203141147506596e-05,2.1806717519793883e-05,2.0828860984237946e-05,8.633545631540853e-07
191,335,1.5203141147506596e-05,2.1806717519793883e-05,2.072759768633586e-05,1.0485331673690011e-06
192,343,1.5203141147506596e-05,2.1806717519793883e-05,2.072423160195748e-05,1.0552830716429353e-06
193,349,1.578527913043873e-05,2.1806717519793883e-05,2.0712724011694887e-05,9.867936328502415e-07
194,326,1.578527913043873e-05,2.1806717519793883e-05,2.0728543011472056e-05,1.0176562097940096e-06
195,350,1.578527913043873e-05,2.1806717519793883e-05,2.0800517869532814e-05,8.702530456781608e-07
196,344,1.578527913043873e-05,2.1806717519793883e-05,2.0733180886195277e-05,9.075655914070953e-07
197,355,1.578527913043873e-05,2.1806717519793883e-05,2.0729229538927173e-05,9.026030001910841e-07
198,353,1.570412600932379e-05,2.1806717519793883e-05,2.0816593166428748e-05,8.034629123508684e-07
199,346,1.5307396456320594e-05,2.1806717519793883e-05,2.0761665816689495e-05,9.318330951731302e-07
200,343,1.5688875200208065e-05,2.1806717519793883e-05,2.068013531155587e-05,1.0651801298874479e-06
201,349,1.5688875200208065e-05,2.1806717519793883e-05,2.0664951450075275e-05,1.0832845391934829e-06
202,340,1.5688875200208065e-05,2.1806717519793883e-05,2.063572246519367e-05,1.1417512355591411e-06
203,331,1.5688875200208065e-05,2.1806717519793883e-05,2.069741438210914e-05,1.0973125292491356e-06
204,338,1.550467782108372e-05,2.1806717519793883e-05,2.0761173343579677e-05,9.602742670838064e-07
205,342,1.550467782108372e-05,2.2357745531561432e-05,2.0801939920613424e-05,9.588062721182656e-07
206,358,1.5789217628402747e-05,2.2357745531561432e-05,2.0810309095086514e-05,8.658255890038606e-07
207,349,1.5827767435702666e-05,2.2357745531561432e-05,2.0770747177688843e-05,9.335795963254683e-07
208,333,1.5827767435702666e-05,2.2357745531561432e-05,2.0843425660817205e-05,7.854295477567929e-07
209,319,1.5827767435702666e-05,2.2357745531561432e-05,2.0874595306602188e-05,7.765190821224581e-07
210,353,1.4798168848990541e-05,2.2357745531561432e-05,2.0837951405213744e-05,9.356639827529614e-07
211,343,1.5827767435702666e-05,2.2357745531561432e-05,2.0897196024530504e-05,8.27572983999495e-07
212,348,1.6708122461302065e-05,2.2357745531561432e-05,2.094021388735481e-05,6.639306750329654e-07
213,333,1.7791096757960987e-05,2.2357745531561432e-05,2.0969840007145353e-05,5.607386474271574e-07
214,343,1.7683048702242248e-05,2.1806717519793883e-05,2.0949934195491237e-05,5.963042261614985e-07
215,346,1.734182233419282e-05,2.1806717519793883e-05,2.090772772659456e-05,6.636577859701857e-07
216,343,1.6262302416278778e-05,2.1806717519793883e-05,2.0816381089116737e-05,7.869598192176957e-07
217,339,1.6262302416278778e-05,2.1806717519793883e-05,2.0874138536697878e-05,7.180828117758163e-07
218,336,1.734182233419282e-05,2.1806717519793883e-05,2.0890742059003225e-05,6.971702548452498e-07
219,345,1.7280050923076374e-05,2.1469571330539303e-05,2.0805696955630417e-05,7.9989396159481e-07
220,351,1.643710598384496e-05,2.1687774390811185e-05,2.0841796086290912e-05,8.150791069365764e-07
221,332,1.4901958311249511e-05,2.1687774390811185e-05,2.0850695435064605e-05,8.867112745914224e-07
222,360,1.4650648369017802e-05,2.1736538621198556e-05,2.0812660822455512e-05,1.0131154605029276e-06
223,327,1.5470945542440775e-05,2.1736538621198556e-05,2.083918181910846e-05,8.886080342715582e-07
224,356,1.700727230162638e-05,2.1736538621198556e-05,2.0818356196190334e-05,8.887067409352063e-07
225,350,1.5964488139833606e-05,2.1736538621198556e-05,2.08459908593962e-05,8.458740435254336e-07
226,350,1.540783812673541e-05,2.1736538621198556e-05,2.087785110219119e-05,8.554818443528422e-07
227,336,1.5494252286595472e-05,2.1687774390811185e-05,2.0870559899079457e-05,8.730869553172268e-07
228,343,1.5494252286595472e-05,2.1777411852598e-05,2.077864927025308e-05,1.0828304219080114e-06
229,325,1.473691320459863e-05,2.1777411852598e-05,2.0752705683949946e-05,1.107565749705307e-06
230,342,1.473691320459863e-05,2.1777411852598e-05,2.0760030982134645e-05,1.1283717326616988e-06
231,326,1.593667296526042e-05,2.1777411852598e-05,2.0731645661416935e-05,1.1401613190894559e-06
232,347,1.5964488139833606e-05,2.1687774390811185e-05,2.078436122215905e-05,1.048235961710614e-06
233,338,1.5964488139833606e-05,2.1687774390811185e-05,2.0840581941091815e-05,9.329189844733175e-07
234,342,1.673901417614831e-05,2.1687774390811185e-05,2.0934081742822126e-05,7.940443377534648e-07
235,346,1.6975978416489185e-05,2.1687774390811185e-05,2.0824210292354953e-05,9.40229350288671e-07
236,334,1.5305092869174912e-05,2.1687774390811185e-05,2.0844132841242135e-05,9.49355745594712e-07
237,347,1.5305092869174912e-05,2.1687774390811185e-05,2.084753548797174e-05,9.649056984593595e-07
238,332,1.5305092869174912e-05,2.2007966243189878e-05,2.082067470652778e-05,1.059671825066307e-06
239,347,1.5305092869174912e-05,2.2007966243189878e-05,2.0685071904575836e-05,1.1953775579648144e-06
240,337,1.5305092869174912e-05,2.2007966243189878e-05,2.060572884202571e-05,1.315072347167125e-06
241,339,1.5305092869174912e-05,2.2007966243189878e-05,2.068144271918212e-05,1.2067633887703917e-06
242,340,1.5305092869174912e-05,2.2007966243189878e-05,2.0664146327499895e-05,1.169799003802271e-06
243,354,1.4474705137843739e-05,2.2007966243189878e-05,2.060819825044002e-05,1.2863949114911063e-06
244,351,1.551152648552522e-05,2.2007966243189878e-05,2.0595927111020528e-05,1.249241773830846e-06
245,335,1.551152648552522e-05,2.1687774390811185e-05,2.064963862257231e-05,1.2410734740572573e-06
246,343,1.518888877480139e-05,2.1687774390811185e-05,2.0652033184452092e-05,1.191702660643784e-06
247,344,1.551152648552522e-05,2.1687774390811185e-05,2.067182310741135e-05,1.1363652367348141e-06
248,339,1.6860880784365857e-05,2.1687774390811185e-05,2.0727299151205686e-05,1.069753159287976e-06
249,342,1.4672799778325472e-05,2.1687774390811185e-05,2.074475260291967e-05,1.047079199126847e-06
250,335,1.7238211634566842e-05,2.187699296903016e-05,2.0811844250710927e-05,9.38555756797755e-07
251,345,1.599336410434957e-05,2.1687774390811185e-05,2.0813175955914375e-05,9.809160399815874e-07
252,350,1.575752190751089e-05,2.1687774390811185e-05,2.082469680890031e-05,9.551050852171076e-07
253,338,1.575752190751089e-05,2.1687774390811185e-05,2.0790743522091337e-05,9.855458329971343e-07
254,325,1.575752190751089e-05,2.1687774390811185e-05,2.0754079164586776e-05,1.0851220827705396e-06
255,341,1.5837848744144533e-05,2.1687774390811185e-05,2.085161723451987e-05,9.313257941799963e-07
256,358,1.4625433256217408e-05,2.1687774390811185e-05,2.0949929585179905e-05,7.925663349278795e-07
257,346,1.6358143025296425e-05,2.1714044777187172e-05,2.0949917831378735e-05,8.17977433854518e-07
258,347,1.6358143025296425e-05,2.1714044777187172e-05,2.092197136535787e-05,8.420590121037806e-07
259,354,1.5936704200935416e-05,2.1714044777187172e-05,2.0918899807709197e-05,8.685003433594911e-07
260,340,1.5761568614478782e-05,2.1714044777187172e-05,2.0934782198590617e-05,8.14376832951612e-07
261,350,1.7262449533545044e-05,2.1714044777187172e-05,2.091448393505481e-05,7.878430092454869e-07
262,354,1.5560667835863105e-05,2.1714044777187172e-05,2.0952788584243853e-05,8.065510075575908e-07
263,352,1.6072445412962848e-05,2.1714044777187172e-05,2.097260644016829e-05,7.444309006870611e-07
264,339,1.4406307827043829e-05,2.1714044777187172e-05,2.096891284547864e-05,7.856353873189713e-07
265,346,1.6820553131823407e-05,2.1714044777187172e-05,2.0984119990199635e-05,6.633341352357401e-07
266,331,1.6820553131823407e-05,2.1714044777187172e-05,2.101476269362927e-05,6.927557499061326e-07
267,356,1.6708122461302065e-05,2.1714044777187172e-05,2.1023319550097105e-05,7.547291804713595e-07
268,338,1.6708122461302065e-05,2.1714044777187172e-05,2.1025926220376037e-05,7.292892960040533e-07
269,355,1.4341513394205934e-05,2.1714044777187172e-05,2.0928269324331168e-05,9.408985642830859e-07
270,357,1.5148138322644483e-05,2.1751692266101704e-05,2.0997004814839143e-05,8.213774480936205e-07
271,337,1.5148138322644483e-05,2.1687774390811185e-05,2.0985247282402362e-05,8.311841052912374e-07
272,346,1.4366998811869378e-05,2.1687774390811185e-05,2.0955882281437902e-05,8.274721449504603e-07
273,327,1.5148138322644483e-05,2.1687774390811185e-05,2.095022580492068e-05,7.432393115726254e-07
274,351,1.5581101734944574e-05,2.1687774390811185e-05,2.092295771576532e-05,8.33153198829542e-07
