generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
156,359,5.873615361229395e-06,8.764787310925606e-06,7.027585195600182e-06,5.091864422535789e-07
157,352,5.672537876577565e-06,8.764787310925606e-06,7.016667897152721e-06,4.949466819723729e-07
158,366,5.868480144532462e-06,8.757739426564279e-06,7.023164770685531e-06,5.031709751281001e-07
159,351,5.777943875555108e-06,8.757739426564279e-06,7.072536004100304e-06,5.176155583312533e-07
160,356,5.9729397685296805e-06,8.757739426564279e-06,7.088412168285661e-06,5.090036875319832e-07
161,350,5.951698782189005e-06,8.757739426564279e-06,7.095200369819884e-06,5.187754505231093e-07
162,365,5.8278129348783715e-06,8.757739426564279e-06,7.060140424061679e-06,5.50502075090285e-07
163,355,5.735690899815719e-06,8.757739426564279e-06,7.0444774847595574e-06,5.789727503739407e-07
164,361,5.637387837521584e-06,8.757739426564279e-06,7.041300230810789e-06,5.697114686982416e-07
165,353,5.637387837521584e-06,8.757739426564279e-06,7.043405324979985e-06,5.68498934792989e-07
166,371,5.690372330021106e-06,8.757739426564279e-06,7.03706853048495e-06,5.453076481676486e-07
167,360,5.690372330021106e-06,8.773156933346427e-06,7.0071049050699875e-06,5.397515453914318e-07
168,348,5.690372330021106e-06,8.757739426564279e-06,7.031062979521779e-06,5.650630421739294e-07
169,356,5.690372330021106e-06,8.25486123140113e-06,7.01757048931311e-06,5.642072625947262e-07
170,355,5.619110208847046e-06,8.287991391550768e-06,7.069165664183265e-06,5.744501499180358e-07
171,346,5.66064097603133e-06,8.287991391550768e-06,7.126064486585515e-06,5.548251825341207e-07
172,352,5.718780744930792e-06,8.277300135749972e-06,7.082587653970925e-06,5.730309387182151e-07
173,360,5.6986104489658375e-06,8.350870214040013e-06,7.0613836994275705e-06,5.642414984591543e-07
174,355,5.559445685610029e-06,8.277300135749972e-06,7.0967101452737035e-06,5.382994728592291e-07
175,359,5.559445685610029e-06,8.343898132169852e-06,7.086431100339088e-06,5.393427295228714e-07
176,360,5.8066675723741145e-06,8.44750734044214e-06,7.093183076560691e-06,5.359185520425847e-07
177,369,5.401771764982931e-06,8.44750734044214e-06,7.088744882314884e-06,5.661331022731722e-07
178,346,5.790198626695919e-06,8.594158602247429e-06,7.136440026381876e-06,5.725908616300473e-07
179,360,5.878657474505044e-06,8.44750734044214e-06,7.166360165675092e-06,5.398559150022311e-07
180,363,5.808414379728985e-06,8.44750734044214e-06,7.151849427285353e-06,5.4521098595753e-07
181,353,5.804466268422624e-06,8.44750734044214e-06,7.053264826136494e-06,5.378380330574545e-07
182,358,5.804466268422624e-06,8.44750734044214e-06,7.048546707958244e-06,5.166075732891604e-07
183,355,5.732209443494225e-06,8.44750734044214e-06,7.047374082293084e-06,5.250151551935789e-07
184,368,5.732209443494225e-06,8.44750734044214e-06,7.1154398169152345e-06,5.241787014981332e-07
185,357,5.732209443494225e-06,8.44750734044214e-06,7.050836990785415e-06,5.007452177244861e-07
186,347,5.714372131067079e-06,8.44750734044214e-06,7.023835007535501e-06,4.912896328957031e-07
187,360,5.714372131067079e-06,8.44750734044214e-06,7.0433320508212696e-06,5.179454474809412e-07
188,360,5.715584060434283e-06,8.44750734044214e-06,7.051341731154903e-06,5.176393731143008e-07
189,356,5.780110058688089e-06,8.44750734044214e-06,7.036266617586917e-06,5.104730193820067e-07
190,358,5.817273778937329e-06,8.44750734044214e-06,7.037319422446417e-06,4.988408415658676e-07
191,344,5.8106676045908266e-06,8.192599515936232e-06,7.046127842325265e-06,4.872418072461223e-07
192,348,5.777843646880018e-06,8.39557247996819e-06,7.052603606500225e-06,4.997597494575716e-07
193,354,5.604751430466109e-06,8.162677674706724e-06,6.997043707725473e-06,4.949653776266932e-07
194,357,5.604751430466109e-06,8.364090386261667e-06,7.003472425366205e-06,5.344411457117874e-07
195,348,5.662127709560125e-06,8.364090386261667e-06,6.944717979976479e-06,5.121933199195473e-07
196,350,5.743473489658915e-06,8.364090386261667e-06,6.982889195541667e-06,5.170608967197568e-07
197,339,5.6559739552694854e-06,8.364090386261667e-06,7.00407852301538e-06,5.619858629230687e-07
198,363,5.6559739552694854e-06,8.364090386261667e-06,7.036969136132248e-06,5.744499644317149e-07
199,357,5.6641123806472595e-06,8.364090386261667e-06,7.056571648263822e-06,5.849921136205251e-07
200,361,5.794020043594928e-06,8.364090386261667e-06,7.093292215510328e-06,5.75868523664669e-07
201,354,5.656115174265084e-06,8.364090386261667e-06,7.063589789454146e-06,5.792915321965896e-07
202,349,5.434953904470262e-06,8.491894350736117e-06,7.02458169551112e-06,5.822914295313364e-07
203,336,5.434953904470262e-06,8.204011870982372e-06,7.0064295528112475e-06,5.532765724202519e-07
204,365,5.794020043594928e-06,8.204011870982372e-06,7.019714041113046e-06,5.706214623960124e-07
205,351,5.794020043594928e-06,8.591929329484572e-06,7.064246641419634e-06,5.377590944409589e-07
206,353,5.7823742711066595e-06,8.193548554035589e-06,7.043157615162094e-06,5.397117920593069e-07
207,361,5.542485242985718e-06,8.494967655034541e-06,7.0178282115011825e-06,5.499866215499682e-07
208,359,5.542485242985718e-06,8.51986285788209e-06,6.97519404572824e-06,5.458915188952724e-07
209,354,5.542485242985718e-06,8.522602173255528e-06,6.9816507835283295e-06,5.623481972254846e-07
